STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,MAP_LABEL,갱신년도,ETC_PCMTT,FRTP_NM,KOFTR_NM,DMCLS_NM,AGCLS_NM,DNST_NM,HEIGHT_NM,Shape_Leng,Shape_Area,latitude,longitude,location
1,2,2,34,2,5,C,18,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 17m 이상 19m미만,282.608523706,5047.43938216,37.5589702,126.8680199,서울특별시
1,2,2,34,2,5,C,30,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 29m 이상 31m미만,242.640486773,2702.96796712,37.5715068,126.8957385,서울특별시
1,2,2,34,2,5,C,14,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 13m 이상 15m미만,503.058215165,8127.95775402,37.5773743,126.8859833,서울특별시
1,2,2,34,2,5,C,12,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 11m 이상 13m미만,86.3802258056,394.536662136,37.5779124,126.8863727,서울특별시
1,2,2,34,2,5,C,14,J12234,NQQ-25C,2017,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 13m 이상 15m미만,927.750858926,40730.3614315,37.586631,126.90365,서울특별시
1,2,2,34,2,5,C,16,J12234,NQQ-25C,2022,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 15m 이상 17m미만,3111.81881437,116404.557653,37.5997138,126.9026575,서울특별시
1,2,2,34,2,5,C,16,J12234,NQQ-25C,2017,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 15m 이상 17m미만,900.678592414,20782.8633897,37.6021412,126.9019181,서울특별시
1,2,2,34,2,5,C,20,J12234,NQQ-25C,2019,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 19m 이상 21m미만,491.097687598,8269.47342157,37.6027239,126.9035747,서울특별시
1,2,2,34,2,5,C,16,J12234,NQQ-25C,2025,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 15m 이상 17m미만,451.810814938,7608.20216221,37.6046508,126.9019345,서울특별시
1,2,2,34,2,5,C,16,J12234,NQQ-25C,,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 15m 이상 17m미만,3743.22736026,112896.289533,37.6075042,126.9030678,서울특별시
1,2,2,34,2,5,C,14,J12234,NQQ-25C,2023,,활엽수림,기타참나무류,중경목,5영급,밀,임분고 13m 이상 15m미만,4708.43530852,219244.304242,37.5883874,126.896543,서울특별시
1,2,3,77,1,5,C,14,J12377,NMM-15C,2020,,혼효림,침활혼효림,소경목,5영급,밀,임분고 13m 이상 15m미만,480.24760175,7894.68582399,37.603275,126.9031877,서울특별시
1,2,3,77,2,4,C,16,J12377,NMM-24C,2017,,혼효림,침활혼효림,중경목,4영급,밀,임분고 15m 이상 17m미만,270.914728734,3981.60791021,37.5427038,126.868543,서울특별시
