STORUNST,FROR_CD,FRTP_CD,KOFTR_GROU,DMCLS_CD,AGCLS_CD,DNST_CD,HEIGHT,LDMARK_STN,MAP_LABEL,갱신년도,ETC_PCMTT,FRTP_NM,KOFTR_NM,DMCLS_NM,AGCLS_NM,DNST_NM,HEIGHT_NM,Shape_Leng,Shape_Area,latitude,longitude,location
1,2,2,30,1,2,B,10,J12230,NEB-12B,2015,,활엽수림,기타활엽수,소경목,2영급,중,임분고 9m 이상 11m미만,438.703232112,5665.74957607,36.428608,127.4797981,대전광역시
1,2,2,30,1,3,B,10,J12230,NEB-13B,2015,,활엽수림,기타활엽수,소경목,3영급,중,임분고 9m 이상 11m미만,455.46245229,4522.36466745,36.4693866,127.4764954,대전광역시
1,2,2,30,1,3,B,02,J12230,NEB-13B,2024,,활엽수림,기타활엽수,소경목,3영급,중,임분고 1m 이상 3m미만,202.973487903,2363.59939155,36.4680231,127.4767647,대전광역시
1,2,2,30,2,4,B,02,J12230,NEB-24B,2015,,활엽수림,기타활엽수,중경목,4영급,중,임분고 1m 이상 3m미만,860.853717666,13338.983253,36.4286109,127.4782346,대전광역시
1,2,2,30,2,4,B,04,J12230,NEB-24B,2025,,활엽수림,기타활엽수,중경목,4영급,중,임분고 3m 이상 5m미만,954.040162063,18226.6982357,36.4347987,127.4806156,대전광역시
1,2,2,30,2,4,B,14,J12230,NEB-24B,2015,,활엽수림,기타활엽수,중경목,4영급,중,임분고 13m 이상 15m미만,187.217808636,2029.38820764,36.4378566,127.482782,대전광역시
1,2,2,30,2,4,B,14,J12230,NEB-24B,,,활엽수림,기타활엽수,중경목,4영급,중,임분고 13m 이상 15m미만,110.770075179,559.979149125,36.4393423,127.4840813,대전광역시
1,2,2,30,2,4,B,14,J12230,NEB-24B,,,활엽수림,기타활엽수,중경목,4영급,중,임분고 13m 이상 15m미만,134.382532874,777.069857034,36.4398215,127.4843991,대전광역시
1,2,2,30,2,4,B,16,J12230,NEB-24B,2015,,활엽수림,기타활엽수,중경목,4영급,중,임분고 15m 이상 17m미만,232.853456137,2795.67429993,36.4714898,127.4734841,대전광역시
1,2,2,30,2,4,B,14,J12230,NEB-24B,2015,,활엽수림,기타활엽수,중경목,4영급,중,임분고 13m 이상 15m미만,361.966385535,4094.11102832,36.4713974,127.475259,대전광역시
