HSTR_MNNMB,ETC_PCMTT,임도명,시설거리(km),개설연도,FRRD_FCLTW,FRRD_DV_I,FRRD_DV_B,FRRD_INSTT,FRRD_MGC,FRRD_RGSNO,RBP_X,RBP_Y,REP_X,REP_Y,MAP_LABEL,FR_TH_DV,FR_TH_YR,FRRD_THM,Shape_Leng,지역,위도,경도,상세주소,읍면동
0.0,,대감,1.52,2024,4.0,1,3,63,1400460,남부-양산-2024-04,1128514.6578,1704669.0189,1128633.3162,1704133.7018,24양산_04,,,,1530.07941651,경상남도,35.32934259960481,128.91399542046372,"감노리, 김해시, 경상남도, 50805, 대한민국",감노리
0.0,,좌삼,1.0,2024,3.0,1,1,63,1400460,남부-양산-2024-02,1138347.4369,1713866.1001,1137954.5407,1714073.8197,24양산_02,,,,992.646467363,경상남도,35.410928758557546,129.02370628927062,"소석리, 양산시, 경상남도, 50590, 대한민국",소석리
0.0,임도화,좌삼,0.5,2019,3.0,1,2,63,1400460,남부-양산-2019-03,1138331.4695,1714619.5738,1138711.6967,1714702.5564,19양산_03,,,,500.856796308,경상남도,35.41772250697363,129.0236583567368,"상북면, 양산시, 경상남도, 50558, 대한민국",상북면
0.0,,좌삼,1.18,2024,3.0,1,1,63,1400460,남부-양산-2024-01,1138269.7275,1714427.5023,1137951.9133,1714731.6547,24양산_01,,,,1197.24049997,경상남도,35.41599982338967,129.02294592541796,"상북면, 양산시, 경상남도, 50558, 대한민국",상북면
0.0,,좌삼,2.74,2022,3.0,1,1,63,1400460,남부-양산-2022-01,1138347.4369,1713866.1001,1139313.1833,1714431.8184,22양산_01,,,,2648.68476649,경상남도,35.410928758557546,129.02370628927062,"소석리, 양산시, 경상남도, 50590, 대한민국",소석리
0.0,,영포(5구간),1.3,2021,3.0,1,1,63,1400460,남부-양산-2021-01,1127907.5169,1717286.5628,1128048.792,1716395.2036,21양산_01,,,,1266.27306368,경상남도,35.443156762050926,128.90929435391266,"국전로, 행곡리, 밀양시, 경상남도, 대한민국",행곡리
0.0,,오룡산,3.92,2017,3.0,1,1,63,1400460,남부-양산-2017-01,1130549.0606,1718234.6679,1132409.9197,1718295.1733,17양산_01,,,,3933.99974019,경상남도,35.451359706122126,128.9385430664507,"영축지맥, 행곡리, 밀양시, 경상남도, 50500, 대한민국",행곡리
0.0,,여양산,0.98,2018,3.0,1,2,63,1400460,남부-양산-2018-01,1129994.6057,1717990.671,1130549.0606,1718234.6679,18양산_01,,,,1204.60975422,경상남도,35.4492329736241,128.932396156357,"영축지맥, 원동면, 양산시, 경상남도, 50500, 대한민국",원동면
0.0,,영포(3구간),1.7,2019,3.0,1,1,63,1400460,남부-양산-2019-01,1128915.4386,1717946.8869,1129994.6057,1717990.671,19양산_01,,,,1781.85275155,경상남도,35.44897879385297,128.92050127370496,"영축지맥, 원동면, 양산시, 경상남도, 50500, 대한민국",원동면
0.0,,영포(4구간),1.665,2020,3.0,1,1,63,1400460,남부-양산-2020-01,1127908.0568,1717169.7488,1128915.4386,1717946.8869,20양산_01,,,,1628.45388167,경상남도,35.44210372590615,128.9092819444328,"국전로, 행곡리, 밀양시, 경상남도, 대한민국",행곡리
0.0,,대리(3구간),0.5,2019,3.0,1,2,63,1400460,남부-양산-2019-02,1132208.1463,1718575.2531,1132284.047,1718252.7323,19양산_02,,,,512.925316338,경상남도,35.4542104778539,128.9568749268395,"원동로, 원동면, 양산시, 경상남도, 50500, 대한민국",원동면
0.0,,무기,1.58,1997,4.0,1,1,63,1400460,남부-양산-1997-01,1098046.9206,1698131.4646,1099143.3671,1698224.1797,97양산_01,,,,1972.00955212,경상남도,35.27385990416544,128.57805014632987,"이정표, 낙남정맥, 의창구, 칠원읍, 함안군, 경상남도, 51203, 대한민국",칠원읍
0.0,,대리,1.96,2010,3.0,1,2,63,1400460,남부-양산-2010-02,1135676.3204,1719274.1602,1135180.3841,1720216.0798,10양산_02,,,,2051.79381206,경상남도,35.46004297861624,128.99519777050008,"염수봉 임도, 원동면, 양산시, 경상남도, 50500, 대한민국",원동면
0.0,,대리,0.66,1993,4.0,1,1,63,1400460,남부-양산-1993-01,1135347.5709,1718448.5814,1135566.4088,1719149.6867,93양산_01,,,,1678.67729648,경상남도,35.45264627916375,128.99143856971418,"염수봉 임도, 원동면, 양산시, 경상남도, 50500, 대한민국",원동면
0.0,,대리,2.95,1994,4.0,1,1,63,1400460,남부-양산-1994-01,1135566.4088,1719149.6867,1136122.2689,1720115.4388,94양산_01,,,,1570.22869681,경상남도,35.45893601007054,128.9939661281058,"염수봉 임도, 원동면, 양산시, 경상남도, 50500, 대한민국",원동면
0.0,98.5.사유지매입,선리,3.28,1995,4.0,1,1,63,1400460,남부-양산-1995-01,1136122.2689,1720115.4388,1136402.1791,1722989.4903,95양산_01,,,,4826.66254879,경상남도,35.46756500096823,129.0002516034838,"등산로, 상북면, 양산시, 경상남도, 50500, 대한민국",상북면
0.0,98.5.사유지매입,선리,3.26,1997,4.0,1,1,63,1400460,남부-양산-1997-02,1136402.1791,1722989.4903,1135336.4287,1723025.6658,97양산_02,,,,2752.68276067,경상남도,35.4934322012389,129.0038181653411,"선리, 양산시, 경상남도, 50500, 대한민국",선리
0.0,,선리,0.68,2010,3.0,1,2,63,1400460,남부-양산-2010-01,1136595.7225,1720967.4894,1136022.2309,1721340.1875,10양산_01,,,,727.239821429,경상남도,35.47518009260366,129.0056112848053,"등산로, 상북면, 양산시, 경상남도, 50500, 대한민국",상북면
0.0,,대감,1.3,2010,3.0,1,2,63,1400460,남부-양산-2010-03,1128677.801,1704698.628,1128977.5656,1703426.4917,10양산_03,,,,1422.93767916,경상남도,35.32958849674666,128.91579458644767,"감노리, 김해시, 경상남도, 50805, 대한민국",감노리
0.0,,금곡,1.91,2022,3.0,1,2,63,1400460,남부-양산-2022-02,1121640.8352,1705793.9384,1120584.3689,1706587.1027,22양산_02,,,,1938.47280322,경상남도,35.340343976106666,128.83855164167616,"봉림농공단지, 한림면, 김해시, 경상남도, 50801, 대한민국",한림면
0.0,,영포리,1.3,2018,3.0,1,1,63,1400460,남부-양산-2018-02,1081720.3063,1689834.9633,1081183.3133,1690257.9418,18양산_02,,,,950.001887641,경상남도,35.20052525755139,128.3977319508091,"낙남정맥, 마산합포구, 창원시, 함안군, 경상남도, 52073, 대한민국",
0.0,,천왕산,1.62,2016,3.0,1,2,63,1400460,남부-양산-2016-01,1136102.6965,1731895.8335,1137176.6734,1732886.4474,16양산_01,,,,1670.45498286,경상남도,35.57375098892574,129.0020133182116,"등산로, 울주군, 울산광역시, 경상남도, 44909, 대한민국",
0.0,98.5.사유지매입,하단,1.74,1991,4.0,1,1,63,1400460,남부-양산-1991-02,1136676.7813,1726153.5172,1138099.3787,1726586.553,91양산_02,,,,1683.41652334,경상남도,35.521913567225916,129.00737767390987,"배내로, 원동면, 양산시, 경상남도, 44909, 대한민국",원동면
0.0,,진주12-2,0.2,2017,3.0,1,2,66,1400732,과학_남부_2017_02,1059823.2574,1691033.8255,1059659.7768,1691002.1146,17남부_02,,,,190.387488106,경상남도,35.21287925458977,128.15728742624853,"금산면, 진주시, 경상남도, 52631, 대한민국",
0.0,,진주2-1,0.58,2007,3.0,1,2,66,1400732,과학_남부_2007_01,1060378.4101,1691286.6395,1060768.524,1691458.344,07남부_01,,,,704.806552679,경상남도,35.215125490206944,128.16340515824155,"금산면, 진주시, 경상남도, 52631, 대한민국",금산면
0.0,,진주4,1.18,2009,3.0,1,2,66,1400732,과학_남부_2009_01,1060765.8356,1691915.715,1060511.189,1692680.7497,09남부_01,,,,1177.80981023,경상남도,35.220774151816705,128.16770817394638,"금산면, 진주시, 경상남도, 52631, 대한민국",
0.0,,진주3,1.0,2008,3.0,1,2,66,1400732,과학_남부_2008_01,1061163.8476,1691405.0883,1060765.8356,1691915.715,08남부_01,,,,1051.88713381,경상남도,35.21614588962141,128.17204339612337,"금산면, 진주시, 경상남도, 52631, 대한민국",금산면
0.0,,진주6-1,2.1,2011,3.0,1,2,66,1400732,과학_남부_2011_01,1063330.438,1690762.2517,1062006.1261,1691216.4165,11남부_01,,,,2123.55559842,경상남도,35.210215302036524,128.19579801188215,"가진리, 진주시, 경상남도, 52621, 대한민국",가진리
0.0,,진주6-2,0.5,2011,3.0,1,2,66,1400732,과학_남부_2011_02,1062764.8573,1690540.7043,1062766.7754,1690409.7981,11남부_02,,,,504.409959188,경상남도,35.20825327450989,128.18956760975666,"정자, 달음산로, 진성면, 진주시, 경상남도, 52621, 대한민국",진성면
0.0,,진주10-2,0.26,2015,3.0,1,2,66,1400732,과학_남부_2015_02,1062006.1261,1691216.4165,1061910.52192,1691384.23062,15남부_02,,,,264.100562395,경상남도,35.214393010125825,128.18128321585593,"금산면, 진주시, 경상남도, 52631, 대한민국",금산면
0.0,,진주2-2,0.84,2007,3.0,1,2,66,1400732,과학_남부_2007_02,1061336.7759,1690987.2214,1061163.8476,1691405.0883,07남부_02,,,,897.179663933,경상남도,35.2123676323805,128.17391220503163,"금산면, 진주시, 경상남도, 52631, 대한민국",
0.0,,진주5,1.72,2010,3.0,1,2,66,1400732,과학_남부_2010_01,1061242.9569,1690243.558,1061057.324,1691284.4949,10남부_01,,,,1793.17343247,경상남도,35.20566811943203,128.17282615185357,"달음산로53번길, 금산면, 진주시, 경상남도, 52631, 대한민국",금산면
0.0,,진주10-1,0.65,2015,3.0,1,2,66,1400732,과학_남부_2015_01,1060666.0631,1690701.1665,1061023.0746,1690807.8766,15남부_01,,,,627.24156682,경상남도,35.20982920616954,128.16652239398837,"금산면, 진주시, 경상남도, 52631, 대한민국",금산면
0.0,,진주8-1,0.45,2013,3.0,1,2,66,1400732,과학_남부_2013_01,1060817.185,1689997.1907,1060413.8608,1689818.9668,13남부_01,,,,460.800288788,경상남도,35.20347264408422,128.16813063390356,"달음산로, 금산면, 진주시, 경상남도, 52621, 대한민국",금산면
0.0,,진주8-2,0.57,2013,3.0,1,2,66,1400732,과학_남부_2013_02,1060680.8,1689992.456,1060171.4723,1689982.7138,13남부_02,,,,569.680421798,경상남도,35.20343821130814,128.16663206541034,"금산면, 진주시, 경상남도, 52630, 대한민국",
0.0,,진주7-2,1.25,2012,3.0,1,2,66,1400732,과학_남부_2012_02,1061207.5956,1690205.7548,1060912.8967,1690418.7018,12남부_02,,,,1300.06125807,경상남도,35.20532942440216,128.17243488008634,"달음산로53번길, 금산면, 진주시, 경상남도, 52631, 대한민국",금산면
0.0,,진주1,2.13,2006,3.0,1,2,66,1400732,과학_남부_2006_01,1060403.2472,1689511.7596,1060850.632,1690540.4867,06남부_01,,,,2233.58305039,경상남도,35.199120743170724,128.16354783153108,"월아산로, 금산면, 진주시, 경상남도, 52850, 대한민국",금산면
0.0,,진주7-1,0.26,2012,3.0,1,2,66,1400732,과학_남부_2012_01,1060848.3238,1690117.4964,1060680.8,1689992.456,12남부_01,,,,266.463146941,경상남도,35.204555495110384,128.1684815898883,"금산면, 진주시, 경상남도, 52631, 대한민국",금산면
0.0,,진주13,1.7,2018,3.0,1,2,66,1400732,과학_남부_2018_01,1064158.4704,1688069.9038,1064319.5722,1689078.0701,18남부_01,,,,1680.66606068,경상남도,35.18588722835413,128.20468512040003,"남해고속도로, 진성면, 진주시, 경상남도, 52621, 대한민국",진성면
0.0,,진주14,1.708,2019,3.0,1,2,66,1400732,과학_남부_2019_01,1064319.5722,1689078.0701,1061163.8476,1691405.0883,19남부_01,,,,1622.95642449,경상남도,35.19496702194259,128.20653315418767,"달음산로, 진성면, 진주시, 경상남도, 52621, 대한민국",진성면
0.0,,진주12-1,1.0,2017,3.0,1,2,66,1400732,과학_남부_2017_01,1063938.3354,1687477.3769,1064158.4704,1688069.9038,17남부_01,,,,985.792859329,경상남도,35.18055875926382,128.20222146956453,"남해고속도로, 문산읍, 진주시, 경상남도, 52621, 대한민국",문산읍
0.0,,진주11,0.92,2016,3.0,1,2,66,1400732,과학_남부_2016_01,1063593.663,1687987.3107,1063938.3354,1687477.3769,16남부_01,,,,927.132884361,경상남도,35.18517846286756,128.19847559313808,"남해고속도로, 문산읍, 진주시, 경상남도, 52621, 대한민국",문산읍
0.0,,진주9,2.05,2014,3.0,1,2,66,1400732,과학_남부_2014_01,1062469.5313,1687668.4831,1063593.663,1687987.3107,14남부_01,,,,2015.66262219,경상남도,35.1823743208036,128.1861054213582,"문산읍, 진주시, 경상남도, 52834, 대한민국",문산읍
0.0,,진주15,1.48,2020,3.0,1,2,66,1400732,과학_남부_2020_01,1065117.5422,1688480.4941,1064340.2764,1688045.0891,20남부_01,,,,1466.89751949,경상남도,35.18952755174008,128.21525080976232,"달음산로504번길, 진성면, 진주시, 경상남도, 52621, 대한민국",
0.0,,사천1,1.54,2017,4.0,1,1,68,1400573,품종_사천_2017_02,1041569.3754,1668634.3945,1041550.1518,1667623.3519,17사천_02,,,,1539.20948175,경상남도,35.01182655552431,127.95561044841277,"골프존카운티 사천, 구송로, 서포면, 사천시, 하동군, 경상남도, 52543, 대한민국",서포면
0.0,,사천1,0.36,2017,4.0,1,1,68,1400573,품종_사천_2017_01,1042222.9832,1668530.333,1041970.072,1668585.4856,17사천_01,,,,323.754209648,경상남도,35.01086111842173,127.96276865747723,"말금길, 서포면, 사천시, 하동군, 경상남도, 52543, 대한민국",서포면
0.0,,월평,0.96,2021,3.0,1,2,65,1400474,서부_함양_2021_07,1018115.855,1716668.4422,1017716.7425,1717200.837,21함양_07,,,,942.922391842,경상남도,35.445644452633275,127.69961446967812,"1023, 월평리, 함양군, 경상남도, 50029, 대한민국",월평리
0.0,,궁항,1.98,2021,4.0,1,1,65,1400474,서부_함양_2021_04,1026342.8421,1691405.0344,1027578.4853,1691129.7845,21함양_04,,,,2043.5195499,경상남도,35.217664655233214,127.78945161655881,"낙남정맥, 회신리, 옥종면, 하동군, 경상남도, 대한민국",옥종면
0.0,,위태,1.41,2021,4.0,1,1,65,1400474,서부_함양_2021_02,1028253.2244,1691183.4377,1028848.6859,1691824.2339,21함양_02,,,,1428.84848421,경상남도,35.215614515798656,127.81043476840044,"주산 등산로, 내공리, 옥종면, 하동군, 경상남도, 대한민국",옥종면
0.0,,궁항,1.18,2021,4.0,1,1,65,1400474,서부_함양_2021_03,1027760.3221,1690574.5605,1028253.2244,1691183.4377,21함양_03,,,,1150.16333537,경상남도,35.2101380376626,127.8049984954055,"궁항길, 궁항리, 옥종면, 하동군, 경상남도, 대한민국",옥종면
0.0,,삼거,1.74,2022,4.0,1,1,65,1400474,서부_함양_2022_06,1104845.8273,1649423.761,1103942.0431,1650176.8686,22함양_06,,,,1738.4902335,경상남도,34.8340444380033,128.64663741852888,"거제중앙로, 상문동, 거제시, 경상남도, 35298, 대한민국",
0.0,,명동 1지구,0.84,2022,3.0,1,2,65,1400474,서부_함양_2022_10,1107627.1263,1664064.601,1108014.1485,1663673.2441,22함양_10,,,,845.020061043,경상남도,34.96575106708884,128.67893415015783,"명동4길, 연초면, 거제시, 경상남도, 53204, 대한민국",연초면
0.0,,명동 2지구,2.27,2022,3.0,1,2,65,1400474,서부_함양_2022_11,1107139.6957,1664833.708,1107583.3053,1663660.586,22함양_11,,,,2260.75479288,경상남도,34.97273673001558,128.67369479933964,"191-68, 명동4길, 연초면, 거제시, 경상남도, 53204, 대한민국",연초면
0.0,,우동,0.6,2022,4.0,1,1,65,1400474,서부_함양_2022_04,1081947.866,1659854.019,1081774.9392,1660072.0102,22함양_04,,,,572.100016379,경상남도,34.930191562051164,128.3972684071474,"천개암, 통영대전고속도로, 우동리, 통영시, 경상남도, 53012, 대한민국",우동리
0.0,,묵계,1.68,2022,5.0,1,3,65,1400474,서부_함양_2022_01,1022044.6725,1690883.0588,1021360.8782,1691699.8486,22함양_01,,,,1674.04917088,경상남도,35.213061681418296,127.74221033647271,"묵계리, 청암면, 하동군, 경상남도, 52309, 대한민국",청암면
0.0,타용도전환,봉화,0.5,2022,3.0,1,2,65,1400474,서부_함양_2022_12,1047382.3257,1639574.1797,1047215.66403,1639901.46757,22함양_12,,,,568.445635559,경상남도,34.74952749928364,128.01767394624105,"금암로, 미조면, 남해군, 경상남도, 52440, 대한민국",미조면
0.0,,송정,1.05,2023,5.0,1,3,65,1400474,서부_함양_2023_02,1048305.6069,1638890.3094,1048410.1161,1639504.055,23함양_02,,,,1035.67479548,경상남도,34.74331744815285,128.02772162599672,"동부대로, 미조면, 남해군, 경상남도, 52442, 대한민국",미조면
0.0,,송정,1.0,2024,5.0,1,3,65,1400474,서부_함양_2024_01,1048410.1161,1639504.055,1049010.3167,1639578.5938,24함양_01,,,,1018.32543974,경상남도,34.748846906126836,128.02889858426872,"동부대로, 미조면, 남해군, 경상남도, 52442, 대한민국",미조면
0.0,,전척,2.28,2024,5.0,1,3,65,1400474,서부_함양_2024_02,1038694.5586,1735265.66958,1039042.7657,1736025.7769,24함양_02,,,,2167.96503369,경상남도,35.61273668944433,127.92725035427516,"감악산로, 남상면, 거창군, 경상남도, 50154, 대한민국",남상면
0.0,,전척,1.85,2023,5.0,1,3,65,1400474,서부_함양_2023_01,1038694.5586,1735265.66958,1038883.4889,1735560.929,23함양_01,,,,1766.66837153,경상남도,35.61273668944433,127.92725035427516,"감악산로, 남상면, 거창군, 경상남도, 50154, 대한민국",남상면
0.0,,전척,2.44,2024,5.0,1,3,65,1400474,서부_함양_2024_03,1038824.7844,1735175.7494,1038518.6159,1734081.9452,24함양_03,,,,2495.53968213,경상남도,35.61192083741668,127.92868389565345,"감악산로, 남상면, 거창군, 경상남도, 50154, 대한민국",남상면
0.0,,외율,0.95,2024,4.0,1,1,65,1400474,서부_함양_2024_04,1047149.2256,1698132.0234,1046979.8137,1697397.1554,24함양_04,,,,957.497038196,경상남도,35.277557500550536,128.01844886217503,"봉화대, 광제산로, 명석면, 진주시, 경상남도, 52249, 대한민국",명석면
0.0,,외율,1.22,2023,3.0,1,2,65,1400474,서부_함양_2023_07,1047149.2256,1698132.0234,1046883.1244,1698018.6037,23함양_07,,,,1219.50299872,경상남도,35.277557500550536,128.01844886217503,"봉화대, 광제산로, 명석면, 진주시, 경상남도, 52249, 대한민국",명석면
0.0,,백운,0.9,2024,4.0,1,1,65,1400474,서부_함양_2024_05,1033437.0835,1702376.4348,1033735.9825,1701698.9712,24함양_05,,,,904.549073196,경상남도,35.3163807522883,127.86784778697586,"마근담길, 사리, 시천면, 산청군, 경상남도, 52233, 대한민국",시천면
0.0,,금반,1.38,2024,4.0,1,1,65,1400474,서부_함양_2024_06,1019560.0849,1717820.4081,1019056.4281,1717417.6667,24함양_06,,,,1380.98294014,경상남도,35.45600402970796,127.71555570979834,"월평리, 함양군, 경상남도, 50029, 대한민국",월평리
0.0,,해평,1.62,2024,3.0,1,2,65,1400474,서부_함양_2024_08,1044227.025,1757292.392,1044744.038,1756465.7766,24함양_08,,,,1614.41820212,경상남도,35.81109859727757,127.9895488078359,"중촌리, 거창군, 경상남도, 대한민국",중촌리
0.0,임산물운반로,태관,1.005,2024,3.0,1,2,65,1400474,서부_함양_2024_09,1021171.134,1718501.6463,1021786.2774,1718853.2856,24함양_09,,,,1002.80314392,경상남도,35.46211353047716,127.73332737452601,"태관리, 함양군, 경상남도, 50052, 대한민국",태관리
0.0,,외포,1.82,2024,4.0,1,1,65,1400474,서부_함양_2024_07,1108754.3386,1661781.6042,1109288.1406,1661303.5905,24함양_07,,,,1880.63498023,경상남도,34.9450481068832,128.69098132495384,"명동5길, 연초면, 거제시, 경상남도, 53204, 대한민국",연초면
0.0,봉화테마임도,봉화,2.2,1989,4.0,1,1,65,1400474,서부_함양_1989_02,1045782.3562,1641200.2353,1046058.725,1642249.4579,89함양_02,4,미상,휴양형_미상_봉화,2014.0695688,경상남도,34.76426343649935,128.00028256808054,"순천바위, 금암로, 삼동면, 남해군, 경상남도, 52443, 대한민국",삼동면
0.0,봉화테마임도,봉화,4.0,1991,4.0,1,1,65,1400474,서부_함양_1991_04,1046208.0275,1639496.3532,1048225.7007,1639983.2724,91함양_04,4,미상,휴양형_미상_봉화,4047.02584496,경상남도,34.74887956090463,128.0048403684313,"상주리, 남해군, 경상남도, 52440, 대한민국",상주리
0.0,,봉화,1.23,2017,4.0,1,1,65,1400474,서부_함양_2017_01,1046067.31,1641578.3861,1046182.1747,1641162.7674,17함양_01,,,,1231.05311728,경상남도,34.76766055545488,128.00341697180863,"봉화리, 남해군, 경상남도, 52443, 대한민국",봉화리
0.0,봉화테마임도,봉화,2.0,1988,4.0,1,1,65,1400474,서부_함양_1988_03,1046058.725,1642249.4579,1046357.4273,1642530.7847,88함양_03,4,미상,휴양형_미상_봉화,2090.22026322,경상남도,34.77371228859171,128.00335990068152,"봉화리, 남해군, 경상남도, 52443, 대한민국",봉화리
0.0,봉화테마임도,봉화,2.0,1990,4.0,1,1,65,1400474,서부_함양_1990_03,1046208.0275,1639496.3532,1045782.3562,1641200.2353,90함양_03,4,미상,휴양형_미상_봉화,2758.44168157,경상남도,34.74887956090463,128.0048403684313,"상주리, 남해군, 경상남도, 52440, 대한민국",상주리
0.0,봉화테마임도,봉화,3.0,1991,4.0,1,1,65,1400474,서부_함양_1991_05,1047382.3257,1639574.1797,1048733.0181,1640726.3334,91함양_05,4,미상,휴양형_미상_봉화,3128.15204433,경상남도,34.74952749928364,128.01767394624105,"금암로, 미조면, 남해군, 경상남도, 52440, 대한민국",미조면
0.0,,봉화,1.14,2022,4.0,1,1,65,1400474,서부_함양_2022_07,1047471.6202,1638979.4911,1048315.4435,1638868.9348,22함양_07,,,,1137.50258925,경상남도,34.744160775401454,128.01861597615473,"정자(한려정), 금암로, 미조면, 남해군, 경상남도, 52440, 대한민국",미조면
0.0,봉화테마임도,송정,3.32,1997,4.0,1,1,65,1400474,서부_함양_1997_01,1047156.0211,1637784.7631,1047815.8387,1639046.0505,97함양_01,4,미상,휴양형_미상_봉화,3260.70393977,경상남도,34.73340199088739,128.0151013913144,"미조면, 남해군, 경상남도, 52440, 대한민국",미조면
0.0,"봉화테마임도,소형",송정,0.86,2010,3.0,1,2,65,1400474,서부_함양_2010_04,1050067.4029,1640546.0585,1049576.4522,1640550.5957,10함양_04,4,미상,휴양형_미상_봉화,889.725931157,경상남도,34.75816308570817,128.04706630500874,"동부대로, 송정리, 남해군, 경상남도, 대한민국",송정리
0.0,봉화테마임도,봉화,4.5,1992,4.0,1,1,65,1400474,서부_함양_1992_02,1048733.0181,1640726.3334,1050092.7159,1641306.6222,92함양_02,4,미상,휴양형_미상_봉화,4168.45882261,경상남도,34.75985332740623,128.0324970231338,"송정리, 남해군, 경상남도, 52442, 대한민국",송정리
0.0,,봉화,0.7,2022,4.0,1,1,65,1400474,서부_함양_2022_05,1047942.3178,1643028.2209,1048180.5976,1642618.3817,22함양_05,,,,708.376144365,경상남도,34.78064785425811,128.02398868387866,"금암로, 삼동면, 남해군, 경상남도, 52443, 대한민국",삼동면
0.0,,봉화,1.0,2018,4.0,1,1,65,1400474,서부_함양_2018_01,1048195.7484,1642071.8077,1047924.8006,1642310.9795,18함양_01,,,,1096.74976497,경상남도,34.77201154787426,128.02670365820725,"봉화리, 남해군, 경상남도, 52443, 대한민국",봉화리
0.0,,물건,1.4,2020,4.0,1,1,65,1400474,서부_함양_2020_02,1048784.1182,1642735.1217,1048244.8494,1641848.371,20함양_02,,,,1429.87669369,경상남도,34.777964919118105,128.0331718424224,"동부대로793번길, 물건리, 남해군, 경상남도, 대한민국",물건리
0.0,,물건,1.7,2021,4.0,1,1,65,1400474,서부_함양_2021_01,1048180.5976,1642618.3817,1048784.1182,1642735.1217,21함양_01,,,,1701.70540308,경상남도,34.776940937632766,128.02656939945174,"봉화리, 남해군, 경상남도, 52443, 대한민국",봉화리
0.0,,물건,2.18,2020,4.0,1,1,65,1400474,서부_함양_2020_03,1048254.6229,1641846.9665,1048932.5602,1642421.0,20함양_03,,,,2170.65616461,경상남도,34.76998127997416,128.02733414251801,"봉화리, 남해군, 경상남도, 52443, 대한민국",봉화리
0.0,,봉화,1.61,2018,4.0,1,1,65,1400474,서부_함양_2018_02,1048499.9317,1641192.1444,1048195.7484,1642071.8077,18함양_02,,,,1583.8415186,경상남도,34.76406484628706,128.02997706956657,"송정리, 남해군, 경상남도, 52442, 대한민국",송정리
0.0,봉화테마임도,송정,2.59,1994,4.0,1,1,65,1400474,서부_함양_1994_03,1050092.7159,1641306.6222,1050440.9808,1640902.3152,94함양_03,4,미상,휴양형_미상_봉화,3075.13777389,경상남도,34.765020137169664,128.04738814643176,"동부대로, 송정리, 남해군, 경상남도, 대한민국",송정리
0.0,소형,봉원,1.56,2010,3.0,1,2,65,1400474,서부_함양_2010_01,1060729.5203,1663740.4722,1060104.42,1664199.5344,10함양_01,,,,1621.03529825,경상남도,34.96672890836029,128.1652425880421,"정자, 향로봉 등산로, 동산리, 고성군, 경상남도, 52956, 대한민국",동산리
0.0,,동산,0.2,2017,4.0,1,1,65,1400474,서부_함양_2017_02,1061706.3424,1663029.834,1061694.9607,1663192.5627,17함양_02,,,,244.777970715,경상남도,34.96026209608549,128.1758896029322,"향로봉 등산로, 동산리, 고성군, 경상남도, 52956, 대한민국",동산리
0.0,,봉원,2.5,2011,3.0,1,2,65,1400474,서부_함양_2011_04,1061694.9607,1663192.5627,1061218.1778,1664247.4739,11함양_04,,,,2430.91470864,경상남도,34.9617300933944,128.1757769894598,"향로봉 등산로, 동산리, 고성군, 경상남도, 52956, 대한민국",동산리
0.0,,갈천,0.98,2021,3.0,1,2,65,1400474,서부_함양_2021_06,1068677.8439,1667887.6096,1067764.5371,1668199.1702,21함양_06,,,,1036.43878296,경상남도,35.0036142198789,128.252645890355,"갈현로, 부포리, 고성군, 경상남도, 52929, 대한민국",부포리
0.0,타용도전환,삼거,1.8,2017,3.0,1,2,65,1400474,서부_함양_2017_08,1106141.0917,1649975.7764,1106141.0917,1649975.7764,17함양_08,,,,1864.80077964,경상남도,34.83888697878459,128.6608702747235,"95-47, 반송재로, 상문동, 거제시, 경상남도, 53304, 대한민국",
0.0,,삼거,4.0,1984,4.0,1,1,65,1400474,서부_함양_1984_01,1105881.4441,1649548.6012,1106583.0026,1650383.0486,84함양_01,,,,1198.37839518,경상남도,34.83506270279147,128.65797707409516,"100-14, 반송재로, 상문동, 거제시, 경상남도, 53304, 대한민국",
0.0,타용도전환,삼거,1.0,2021,3.0,1,2,65,1400474,서부_함양_2021_10,1106463.1686,1649825.3999,1106912.0839,1650453.5121,21함양_10,,,,937.127338368,경상남도,34.83749754657397,128.66437310913125,"반송재로, 상문동, 거제시, 경상남도, 53304, 대한민국",
0.0,타용도전환,삼거,1.03,2022,3.0,1,2,65,1400474,서부_함양_2022_13,1107132.6497,1649055.3099,1107739.6102,1648687.5297,22함양_13,,,,1028.61804078,경상남도,34.83048426996579,128.67159541080392,"180-63, 반송재로, 상문동, 거제시, 경상남도, 53304, 대한민국",
0.0,,삼거,1.0,1987,4.0,1,1,65,1400474,서부_함양_1987_01,1107739.6102,1648687.5297,1106777.1501,1648859.7437,87함양_01,,,,1046.39037927,경상남도,34.827104342999355,128.67818461644325,"180-63, 반송재로, 상문동, 거제시, 경상남도, 53304, 대한민국",
0.0,,삼거,2.0,1986,4.0,1,1,65,1400474,서부_함양_1986_01,1107360.1098,1648536.4706,1106584.6853,1649238.1846,86함양_01,,,,2111.63761623,경상남도,34.82578254017364,128.67401604024985,"180-63, 반송재로, 상문동, 거제시, 경상남도, 53304, 대한민국",
0.0,분수림,구천,2.0,1988,4.0,1,1,65,1400474,서부_함양_1988_01,1104408.3576,1645252.4146,1104068.7416,1647019.9854,88함양_01,,,,2311.96629476,경상남도,34.79648090766032,128.6413351021102,"150-5, 구천1길, 동부면, 거제시, 경상남도, 대한민국",동부면
