지역,임도명,시설거리(km),개설연도,위도,경도,상세주소,읍면동
충청남도,시음,2.78,2019,36.09672939984129,126.86935447052046,"내성리, 부여군, 충청남도, 33215, 대한민국",내성리
충청남도,화산,1.55,2019,36.368421490718006,126.85576184400574,"정혜사, 지천로, 거전리, 청양군, 충청남도, 33368, 대한민국",거전리
충청남도,역평,2.44,2011,36.06238190900216,127.40263380805187,"휴양림로, 역평리, 금산군, 충청남도, 32751, 대한민국",역평리
충청남도,지방,1.06,2010,36.16851074735107,127.358589958547,"지방리, 금산군, 충청남도, 32704, 대한민국",지방리
충청남도,어재,1.64,1998,36.06445623722234,127.6195328685386,"어재리, 금산군, 충청남도, 대한민국",어재리
충청남도,어재,7.68,1995,36.08419599944751,127.6227875895798,"어재리, 금산군, 충청남도, 대한민국",어재리
충청남도,어재,2.18,1996,36.08524392734696,127.60553691276738,"스위틴리버펜션, 용화로, 용화리, 금산군, 충청남도, 32723, 대한민국",용화리
충청남도,구석,1.06,1991,36.009021145857595,127.44143264053248,"보석사로, 구석리, 금산군, 충청남도, 32751, 대한민국",구석리
충청남도,구석,1.06,2019,36.009527238443326,127.44730447355906,"구석리, 금산군, 충청남도, 32751, 대한민국",구석리
충청남도,구석,2.26,2018,36.00991473708026,127.4598686461598,"구석리, 금산군, 충청남도, 32751, 대한민국",구석리
충청남도,구석,2.0,2016,35.99798969859717,127.45363055426289,"구석리, 금산군, 충청남도, 32751, 대한민국",구석리
충청남도,구석,2.23,2017,35.98759281675876,127.45806243379016,"구석리, 금산군, 충청남도, 32751, 대한민국",구석리
충청남도,구석,3.38,2018,35.98759281675876,127.45806243379016,"구석리, 금산군, 충청남도, 32751, 대한민국",구석리
충청남도,신안,1.1,2021,36.169943231145616,127.57838530662367,"신안사로, 신안리, 금산군, 충청남도, 35718, 대한민국",신안리
충청남도,상금,1.52,2021,36.071927445496456,127.43801127169404,"진악로, 남이면, 금산군, 충청남도, 32751, 대한민국",남이면
충청남도,상금,2.0,2020,36.0720458435689,127.43483170717374,"상금리, 금산군, 충청남도, 32751, 대한민국",상금리
충청남도,신안,0.64,2020,36.16393025586443,127.58636710028544,"신안리, 금산군, 충청남도, 대한민국",신안리
충청남도,신안,0.17,2019,36.16391396353239,127.58651581584408,"신안리, 금산군, 충청남도, 대한민국",신안리
충청남도,신안,0.44,2019,36.16491976988473,127.59095116006698,"신안사로, 신안리, 금산군, 충청남도, 35718, 대한민국",신안리
충청남도,신안,1.78,2018,36.163061113657605,127.58524033488254,"신안리, 금산군, 충청남도, 대한민국",신안리
충청남도,막현,1.93,2019,36.19062950075164,127.36703677741802,"실학로, 막현리, 금산군, 충청남도, 32703, 대한민국",막현리
충청남도,막현,1.8,2017,36.19479176837197,127.3658214622946,"실학로, 막현리, 금산군, 충청남도, 32703, 대한민국",막현리
충청남도,중산,0.8,2018,36.11043581924417,127.20440488152776,"중산리, 논산시, 충청남도, 33023, 대한민국",중산리
충청남도,중산,2.6,2017,36.10392365432181,127.2034184002886,"쌍계사, 매죽헌로, 양촌리, 논산시, 충청남도, 33020, 대한민국",양촌리
충청남도,원덕,1.49,1998,36.629371954092285,127.15493847667396,"금북정맥, 동남구, 천안시, 충청남도, 30007, 대한민국",
충청남도,매산,8.6,2018,36.44061504173055,126.75432639743666,"신정리, 청양군, 충청남도, 33310, 대한민국",신정리
충청남도,학당,1.5,2018,36.45822062986056,126.78738097404484,"방축길, 청양읍, 청양군, 충청남도, 33337, 대한민국",청양읍
충청남도,천흥,2.05,2010,36.856416874388906,127.21997621293087,"천흥4길, 성거읍, 서북구, 천안시, 충청남도, 31046, 대한민국",성거읍
충청남도,은지,0.93,2018,36.77704833833164,127.27437202751022,"세종포천고속도로, 동남구, 천안시, 충청남도, 31243, 대한민국",
충청북도,지촌학술(산불),0.78,2009,36.10493571073075,127.75666455371386,"지촌리, 영동군, 충청북도, 29155, 대한민국",지촌리
충청북도,지촌학술,0.98,2011,36.10216764263749,127.7522932841714,"충남대영동수목원, 괴목산막로, 남전리, 영동군, 충청북도, 29155, 대한민국",남전리
충청북도,지촌학술,0.76,2012,36.09579710270306,127.75308852730944,"지촌리, 영동군, 충청북도, 대한민국",지촌리
충청북도,지촌학술,0.56,2013,36.09372033445021,127.75552496028456,"지촌리, 영동군, 충청북도, 대한민국",지촌리
충청북도,지촌학술,1.5,2014,36.08921828305852,127.75567956321824,"지촌리, 영동군, 충청북도, 29155, 대한민국",지촌리
충청북도,지촌학술,1.85,2015,36.086703955940045,127.76224755454574,"지촌리, 영동군, 충청북도, 대한민국",지촌리
충청북도,산막,1.2,2022,36.106009415123545,127.78554639477228,"괴목산막로, 산막리, 영동군, 충청북도, 대한민국",산막리
충청북도,현암,2.1,2017,36.64463036735735,127.55571460178332,"목련로, 월오동, 상당구, 청주시, 충청북도, 28314, 대한민국",
충청북도,오동임도,2.06,2024,36.52147216598648,127.58038726361588,"오동리, 보은군, 충청북도, 28927, 대한민국",오동리
충청북도,조동임도,1.52,2024,36.05995623996245,127.83818592091886,"민주지산자연휴양림, 조동리, 영동군, 충청북도, 대한민국",조동리
충청북도,안정임도,1.4,2024,36.05019238886196,127.84282763686092,"민주지산 등산로, 조동리, 영동군, 충청북도, 대한민국",조동리
충청북도,산막3지구,1.6,2024,36.106003022808,127.80260217265857,"산막리, 영동군, 충청북도, 대한민국",산막리
충청북도,산막1지구,1.0,2024,36.120570639790365,127.79832634180607,"죽촌리, 영동군, 충청북도, 29155, 대한민국",죽촌리
충청북도,산막2지구,1.4,2024,36.1155845546376,127.79762620540684,"죽촌리, 영동군, 충청북도, 대한민국",죽촌리
충청북도,마동1지구,1.76,2024,36.49101371329665,127.54681143242902,"상당구, 청주시, 충청북도, 28927, 대한민국",
충청북도,산막임도,0.86,2024,36.10144540595239,127.79292651728314,"괴목산막로, 산막리, 영동군, 충청북도, 대한민국",산막리
충청북도,건천,0.68,2010,36.49678112424272,127.63369809072996,"임도, 율산리, 보은군, 충청북도, 28929, 대한민국",율산리
충청북도,건천,0.92,2006,36.49344441257684,127.63819463100435,"임도, 율산리, 보은군, 충청북도, 28929, 대한민국",율산리
충청북도,건천,1.5,2006,36.48676600768005,127.63909296326416,"율산리, 보은군, 충청북도, 28929, 대한민국",율산리
충청북도,건천,1.36,2023,36.48050023448268,127.64265355624669,"보청대로, 건천리, 보은군, 충청북도, 28929, 대한민국",건천리
충청북도,차정,1.7,2022,36.478694068190016,127.64293323774857,"보청대로, 건천리, 보은군, 충청북도, 28929, 대한민국",건천리
충청북도,율산,1.37,2023,36.487556806448936,127.6460372459236,"산척리, 보은군, 충청북도, 28920, 대한민국",산척리
충청북도,애곡,1.38,2016,36.48131699579467,127.62064519231996,"애곡로, 애곡리, 보은군, 충청북도, 28929, 대한민국",애곡리
충청북도,애곡,2.5,2015,36.4883955666368,127.62471754839352,"애곡로, 애곡리, 보은군, 충청북도, 28929, 대한민국",애곡리
충청북도,율산,2.98,2010,36.49505783216492,127.63897321656268,"임도, 율산리, 보은군, 충청북도, 28929, 대한민국",율산리
충청북도,갈티,0.84,2018,36.50557859140845,127.6272104015987,"갈티리, 보은군, 충청북도, 28929, 대한민국",갈티리
충청북도,갈티,2.0,2017,36.50177163004104,127.63049916921044,"임도, 율산리, 보은군, 충청북도, 28929, 대한민국",율산리
충청북도,신궁,1.38,2012,36.50652700623652,127.64093824288842,"산척상궁로, 신궁리, 보은군, 충청북도, 28929, 대한민국",신궁리
충청북도,율산,3.1,2011,36.498755610005965,127.64801448223214,"산척상궁로, 율산리, 보은군, 충청북도, 28929, 대한민국",율산리
충청북도,율산,1.8,2018,36.50033782622516,127.6421612082652,"임도, 율산리, 보은군, 충청북도, 28929, 대한민국",율산리
충청북도,건천,1.5,2021,36.45982328143917,127.63559481719771,"용촌차정로, 차정리, 보은군, 충청북도, 28929, 대한민국",차정리
충청북도,노성,1.7,2020,36.44803830928736,127.62499999866829,"노성리, 보은군, 충청북도, 28931, 대한민국",노성리
충청북도,덕암,1.78,2023,36.68233632821265,127.55455211139312,"덕암2길, 청원구, 청주시, 충청북도, 28151, 대한민국",
충청북도,덕암,2.54,2013,36.67542390057106,127.54481198134695,"청원구, 청주시, 충청북도, 28145, 대한민국",
충청북도,덕암,2.04,2012,36.68258031431149,127.5454175869649,"청원구, 청주시, 충청북도, 28151, 대한민국",
충청북도,산막,1.95,2023,36.120666274202456,127.78866748802116,"죽촌산막길, 가동리, 영동군, 충청북도, 29155, 대한민국",가동리
충청북도,남전,2.2,2019,36.10815129281223,127.76792240148006,"지촌리, 영동군, 충청북도, 대한민국",지촌리
충청북도,남전,2.0,2020,36.109052551514864,127.77728073225548,"지촌리, 영동군, 충청북도, 대한민국",지촌리
충청북도,산막,2.0,2021,36.106009415123545,127.78554639477228,"괴목산막로, 산막리, 영동군, 충청북도, 대한민국",산막리
충청북도,염티,1.1,2023,36.464867082721945,127.54883633912269,"회남문의로, 상당구, 청주시, 보은군, 충청북도, 28931, 대한민국",
충청북도,염티,0.76,2023,36.46781393254759,127.55489614605304,"회남문의로, 상당구, 청주시, 보은군, 충청북도, 28931, 대한민국",
충청북도,염티,1.7,2022,36.46739286512519,127.54976836963888,"회남문의로, 상당구, 청주시, 보은군, 충청북도, 28931, 대한민국",
충청북도,염티,1.7,2021,36.46517180612341,127.541656620704,"회남문의로, 상당구, 청주시, 보은군, 충청북도, 28931, 대한민국",
충청북도,마동2지구,0.96,2024,36.49229255871143,127.56171725034356,"마동리, 청주시, 충청북도, 28927, 대한민국",마동리
충청북도,묘암,2.74,2017,36.47855430160988,127.5535386554563,"묘암리, 청주시, 충청북도, 28927, 대한민국",묘암리
충청북도,마동,2.5,2017,36.48597640307906,127.5514993990638,"묘암리, 청주시, 충청북도, 28927, 대한민국",묘암리
충청북도,마동,2.5,2016,36.488208363451456,127.55995319963792,"마동리, 청주시, 충청북도, 28927, 대한민국",마동리
충청북도,마동,2.58,2015,36.48828887129015,127.56911095742096,"용곡리, 보은군, 충청북도, 28929, 대한민국",용곡리
충청북도,마동,2.0,2014,36.49277328169554,127.5673268936277,"마동리, 청주시, 충청북도, 28927, 대한민국",마동리
충청북도,용촌,2.5,2018,36.49097793606395,127.57470826764828,"회인로1길, 중앙리, 보은군, 충청북도, 28929, 대한민국",중앙리
충청북도,묘암,2.0,2010,36.484706411221545,127.53885334726064,"상당구, 청주시, 충청북도, 28208, 대한민국",
충청북도,묘암,1.89,2014,36.47783389427025,127.54072430804538,"묘암리, 청주시, 충청북도, 28927, 대한민국",묘암리
충청북도,묘암,2.5,2015,36.47603211611329,127.55701180478596,"신대리, 보은군, 충청북도, 28931, 대한민국",신대리
충청북도,흥덕,2.84,1998,36.06895023643806,127.9558878545748,"상촌로, 흥덕리, 영동군, 충청북도, 대한민국",흥덕리
충청북도,고자,5.53,1994,36.10915991058627,127.8527022411734,"민주지산로, 하도대리, 영동군, 충청북도, 29123, 대한민국",하도대리
충청북도,고자,5.1,1993,36.10931712954263,127.84113620974072,"고자리, 영동군, 충청북도, 대한민국",고자리
충청북도,마동,1.63,2014,36.50244345047904,127.56192279573308,"마동리, 청주시, 충청북도, 28927, 대한민국",마동리
충청북도,마동,2.0,2013,36.49782222906261,127.55722190426305,"상당구, 청주시, 충청북도, 28927, 대한민국",
충청북도,묘암,1.12,2012,36.47775824225866,127.53363767443132,"상당구, 청주시, 충청북도, 28208, 대한민국",
충청북도,묘암,1.6,2013,36.47783389427025,127.54072430804538,"묘암리, 청주시, 충청북도, 28927, 대한민국",묘암리
충청북도,추정,1.24,2011,36.59497729517918,127.62082670791546,"추정3리(가재울), 단재로, 상당구, 청주시, 충청북도, 28193, 대한민국",
충청북도,추정,2.0,2014,36.59360953859543,127.62596696719083,"한남금북정맥, 상당구, 청주시, 보은군, 충청북도, 28906, 대한민국",
충청북도,추정,2.6,2016,36.58230512194655,127.62063035829848,"한남금북정맥, 상당구, 청주시, 보은군, 충청북도, 28906, 대한민국",
충청북도,추정임도,1.7,2024,36.576969624107655,127.61008847008212,"한남금북정맥, 상당구, 청주시, 보은군, 충청북도, 28906, 대한민국",
충청북도,금계,1.15,2017,36.26861121717205,127.86906428293224,"황간로, 금계리, 영동군, 충청북도, 29110, 대한민국",금계리
충청북도,물한,2.0,2021,36.073641400649294,127.86242096072118,"물한3길, 물한리, 영동군, 충청북도, 대한민국",물한리
충청북도,물한,1.7,2022,36.06663640636,127.86207214364175,"물한리, 영동군, 충청북도, 대한민국",물한리
충청북도,문방20,1.73,2020,36.73878941017016,127.63834439289516,"기원사, 칠보로, 남차리, 증평읍, 증평군, 충청북도, 27909, 대한민국",증평읍
충청북도,문방18,2.15,2018,36.739374795394994,127.64614043946098,"질마로, 문방리, 청안면, 괴산군, 충청북도, 28051, 대한민국",청안면
충청북도,용촌,2.6,2019,36.52626209230797,127.57269530646512,"오동리, 보은군, 충청북도, 28927, 대한민국",오동리
충청북도,"오동,용촌",1.8,2020,36.5269727355438,127.57106328686484,"오동리, 보은군, 충청북도, 28927, 대한민국",오동리
충청북도,노현,2.0,2018,36.52276831171847,127.56596527078896,"마구리, 청주시, 충청북도, 28927, 대한민국",마구리
충청북도,노현,2.5,2019,36.52075650313888,127.55588390268947,"노현마구로, 상당구, 청주시, 충청북도, 28927, 대한민국",
충청북도,주곡,1.3,2019,36.15900922781145,127.83720798956186,"화신리, 영동군, 충청북도, 29133, 대한민국",화신리
충청북도,청원3,1.52,2018,36.75193219353603,127.45983480248432,"청원구, 청주시, 충청북도, 28129, 대한민국",
충청북도,청원1,1.7,2015,36.753242669361725,127.4630186722272,"청원구, 청주시, 충청북도, 28129, 대한민국",
충청북도,청원2,1.5,2016,36.75193219353603,127.45983480248432,"청원구, 청주시, 충청북도, 28129, 대한민국",
충청북도,추점2,1.0,2010,36.86910441371059,127.9541030624618,"추점리, 장연면, 괴산군, 충청북도, 28009, 대한민국",장연면
충청북도,추점3,1.0,2011,36.868317497314415,127.94798389260016,"추점리, 장연면, 괴산군, 충청북도, 28009, 대한민국",장연면
충청북도,추점1,4.56,1980,36.867165358436615,127.95833110561348,"수회리, 충주시, 충청북도, 27495, 대한민국",수회리
충청북도,추점4,1.3,2019,36.86552804587162,127.95482389930702,"안보로, 추점리, 장연면, 괴산군, 충청북도, 28009, 대한민국",장연면
충청북도,수회2,2.69,1980,36.867165358436615,127.95833110561348,"수회리, 충주시, 충청북도, 27495, 대한민국",수회리
충청북도,수회5,2.3,2013,36.862820782702,127.96339104494722,"안보로, 추점리, 장연면, 괴산군, 충청북도, 28009, 대한민국",장연면
충청북도,수회7,1.5,2019,36.86634949846353,127.9632507036721,"수회리, 충주시, 충청북도, 27495, 대한민국",수회리
충청북도,수회4,2.0,2012,36.869223333969536,127.95488419796312,"수회리, 충주시, 충청북도, 27495, 대한민국",수회리
충청북도,수회6,1.32,2018,36.867296922397365,127.96575582221432,"새재 자전거길, 수안보면, 충주시, 충청북도, 27495, 대한민국",수안보면
충청북도,수회3,1.26,2010,36.87030644139742,127.97539386715069,"중원대로, 수안보면, 충주시, 충청북도, 27495, 대한민국",수안보면
충청북도,수회1,7.18,1980,36.86763888253875,127.98242248424576,"수회리, 충주시, 충청북도, 27495, 대한민국",수회리
충청북도,수회7,1.6,2023,36.86697807906343,127.97587224032904,"수안보로, 수안보면, 충주시, 충청북도, 27497, 대한민국",수안보면
충청북도,96운남,1.71,1996,37.17774188071253,127.92334617313824,"내창로, 귀래면, 원주시, 강원특별자치도, 26503, 대한민국",귀래면
충청북도,연촌22,1.7,2022,36.83911537853316,127.58129892892292,"블랙스톤 벨포레CC, 벨포레길, 송정리, 도안면, 증평군, 충청북도, 27903, 대한민국",도안면
충청북도,가곡,1.34,2024,37.012063928237225,128.44388870017974,"보방본동1길, 보발리, 단양군, 충청북도, 27022, 대한민국",보발리
충청북도,가곡,1.02,2024,37.011096252119096,128.44386367168315,"보방본동1길, 보발리, 단양군, 충청북도, 27022, 대한민국",보발리
충청북도,선고,1.2,2023,36.88361726176473,128.1752713632969,"덕산면, 제천시, 충청북도, 27224, 대한민국",덕산면
충청북도,덕산,1.02,2024,36.88361726176473,128.1752713632969,"덕산면, 제천시, 충청북도, 27224, 대한민국",덕산면
충청북도,송학,2.22,2024,37.207339968155765,128.22780468492297,"포전리, 제천시, 충청북도, 27122, 대한민국",포전리
충청북도,한수,1.6,2024,36.94026558344603,128.12682256215285,"한수면, 제천시, 충청북도, 27222, 대한민국",한수면
충청북도,내망임도,1.75,2024,36.393435877171726,127.75191240459463,"내망리, 보은군, 충청북도, 28926, 대한민국",내망리
충청북도,대문24,0.76,2024,36.85726200009129,127.33737214360406,"정자, 봉항4길, 동남구, 천안시, 충청남도, 27825, 대한민국",
충청북도,대문20_1,1.7,2020,36.86652474404589,127.34128409739012,"구수리, 진천군, 충청북도, 27824, 대한민국",구수리
충청북도,대문7지구22,1.237,2022,36.85983822960976,127.34170482394644,"정자, 봉항4길, 동남구, 천안시, 충청남도, 31238, 대한민국",
충청북도,대문3지구21,1.5,2021,36.860700849644864,127.33502969381613,"대문리, 진천군, 충청북도, 27824, 대한민국",대문리
충청북도,대문19_1,1.17,2019,36.86658762369626,127.34012379561769,"구수리, 진천군, 충청북도, 27824, 대한민국",구수리
충청북도,대문5지구22,1.7,2022,36.86167776896976,127.3459880586064,"대문리, 진천군, 충청북도, 27824, 대한민국",대문리
충청북도,대문20,1.7,2020,36.86798199333343,127.34842601838422,"구수리, 진천군, 충청북도, 27824, 대한민국",구수리
충청북도,대문6지구22,1.237,2022,36.86187424150503,127.34561734047226,"대문리, 진천군, 충청북도, 27824, 대한민국",대문리
충청북도,대문4지구21,1.6,2021,36.86267085331054,127.35265929503164,"연곡리, 진천군, 충청북도, 27825, 대한민국",연곡리
충청북도,대문1지구23,1.15,2023,36.86067510609469,127.3350455953226,"대문리, 진천군, 충청북도, 27824, 대한민국",대문리
충청북도,대문2지구23,1.4,2023,36.86298713162099,127.33170955490428,"대문리, 진천군, 충청북도, 27824, 대한민국",대문리
충청북도,후영24,1.5,2024,36.70400519170156,127.81859310515262,"지촌리, 청천면, 괴산군, 충청북도, 28059, 대한민국",청천면
충청북도,태락24,1.21,2024,36.809034311478776,127.4474826123174,"파재로, 옥성리, 진천군, 충청북도, 27866, 대한민국",옥성리
충청북도,삼송24,2.0,2024,36.63863365618952,127.90868201553256,"삼송리, 청천면, 괴산군, 충청북도, 28065, 대한민국",청천면
충청북도,화천24,1.0,2024,36.81052283984827,128.00778205887815,"화천리, 충주시, 충청북도, 27499, 대한민국",화천리
충청북도,화천23,2.0,2023,36.81560837357568,127.99092285061108,"화천리, 충주시, 충청북도, 27499, 대한민국",화천리
충청북도,원월,1.7,2023,37.14262906690295,127.98758114169053,"백운면, 제천시, 충청북도, 27104, 대한민국",백운면
충청북도,백운,1.18,2024,37.13750735518453,127.98667767736777,"백운면, 제천시, 충청북도, 27104, 대한민국",백운면
충청북도,송강92,6.82,1992,37.1036813860864,127.96074238901882,"송강리, 충주시, 충청북도, 27315, 대한민국",송강리
충청북도,송강93,7.9,1993,37.103358220833215,127.9635794960086,"송강리, 충주시, 충청북도, 27315, 대한민국",송강리
충청북도,송강20,1.98,2020,37.109772860876575,127.97801430772552,"송강리, 충주시, 충청북도, 27315, 대한민국",송강리
충청북도,오대,1.7,2022,36.590611499553525,127.72882038663144,"산외금관로, 상당구, 가고리, 보은군, 충청북도, 대한민국",가고리
충청북도,가고,1.5,2023,36.596461818899975,127.73279720050836,"산외금관로, 상당구, 가고리, 보은군, 충청북도, 대한민국",가고리
충청북도,가고,1.5,2022,36.60112854005945,127.73003443805544,"산외금관로, 상당구, 가고리, 보은군, 충청북도, 대한민국",가고리
충청북도,어암,2.14,2023,36.601609644112,127.72889723483354,"산외금관로, 상당구, 청주시, 보은군, 충청북도, 대한민국",
충청북도,학림,0.42,2023,36.52691069895175,127.73736141365455,"학림리, 보은군, 충청북도, 28903, 대한민국",학림리
충청북도,오덕,1.14,2023,36.386814666553306,127.71421859618624,"안내삼승로, 정방리, 옥천군, 충청북도, 29007, 대한민국",정방리
충청북도,오덕,0.5,2022,36.38484045124669,127.71656618416766,"오덕리, 옥천군, 충청북도, 28925, 대한민국",오덕리
충청북도,오덕(지선),1.0,2021,36.38157969228427,127.716129175155,"오덕리, 옥천군, 충청북도, 28925, 대한민국",오덕리
충청북도,오덕,1.67,2021,36.38061610836044,127.71629698084546,"오덕리, 옥천군, 충청북도, 28925, 대한민국",오덕리
충청북도,오덕,2.5,2020,36.372638360372015,127.71727547303796,"대안리, 옥천군, 충청북도, 28925, 대한민국",대안리
충청북도,평단14_1,2.0,2014,36.61547666620467,127.76371454836112,"평단리, 청천면, 괴산군, 충청북도, 28064, 대한민국",청천면
충청북도,평단15,2.0,2015,36.61383883081561,127.7748515174088,"평단리, 청천면, 괴산군, 충청북도, 28064, 대한민국",청천면
충청북도,평단14,1.0,2014,36.62350493629181,127.78208227441624,"평단리, 청천면, 괴산군, 충청북도, 28064, 대한민국",청천면
충청북도,대원,2.82,1992,36.61201260684126,127.78935267770022,"대원리, 보은군, 충청북도, 대한민국",대원리
충청북도,상산05,2.13,2005,36.62159808654084,127.78636739391274,"상신리, 청천면, 괴산군, 충청북도, 28064, 대한민국",청천면
충청북도,삼송89,3.0,1987,36.63985036278527,127.8913473164895,"삼송리, 청천면, 괴산군, 충청북도, 28065, 대한민국",청천면
충청북도,삼송23,1.2,2023,36.63863365618952,127.90868201553256,"삼송리, 청천면, 괴산군, 충청북도, 28065, 대한민국",청천면
충청북도,삼송23,0.63,2023,36.64377361375635,127.9035681326768,"삼송리, 청천면, 괴산군, 충청북도, 28065, 대한민국",청천면
충청북도,삼송10,3.9,2010,36.63815883169909,127.9233784253028,"삼송리, 청천면, 괴산군, 충청북도, 28065, 대한민국",청천면
충청북도,명티,6.28,1994,36.35516619121792,127.86446324917274,"명티리, 옥천군, 충청북도, 대한민국",명티리
충청북도,월용,1.66,2010,36.6489069773732,127.70623874083432,"월용리, 청주시, 충청북도, 28199, 대한민국",월용리
충청북도,두평,1.28,2011,36.55155446505039,127.70001588443333,"두평길, 두평리, 보은군, 충청북도, 28903, 대한민국",두평리
충청북도,금계,2.1,2012,36.27016888955684,127.86901896771164,"황간로, 금계리, 영동군, 충청북도, 29110, 대한민국",금계리
충청북도,도원,3.3,2011,36.59304571321677,127.6579664947968,"도원리, 보은군, 충청북도, 28906, 대한민국",도원리
충청북도,도원,2.34,2012,36.59844168220344,127.6632701205244,"도원리, 보은군, 충청북도, 28906, 대한민국",도원리
충청북도,장재,2.72,2017,36.50378797404619,127.77568931971956,"한남금북정맥, 백석리, 보은군, 충청북도, 28910, 대한민국",백석리
충청북도,장재,1.5,2016,36.49701019449187,127.77302229467738,"속리산로, 대야리, 보은군, 충청북도, 28912, 대한민국",대야리
충청북도,장재,2.53,2018,36.49010132542608,127.78467644765684,"장재리, 보은군, 충청북도, 28912, 대한민국",장재리
충청북도,만월,1.4,2020,36.3686270702327,127.79719665547236,"만월로, 만월리, 옥천군, 충청북도, 29013, 대한민국",만월리
충청북도,대성,2.5,2021,36.36149389150204,127.80700722394,"청산관기로, 청산면, 옥천군, 충청북도, 29013, 대한민국",청산면
충청북도,백운,2.5,2018,36.36730887820368,127.78535352580968,"대통사, 백운길, 백운리, 옥천군, 충청북도, 29013, 대한민국",백운리
충청북도,백운,1.4,2020,36.36003631227992,127.7814398859728,"백운리, 옥천군, 충청북도, 29013, 대한민국",백운리
충청북도,장연,2.6,2019,36.36372586794919,127.77622888304388,"장연리, 옥천군, 충청북도, 29013, 대한민국",장연리
충청북도,백운,1.68,2017,36.36696690417764,127.79089341394392,"대통사, 백운길, 백운리, 옥천군, 충청북도, 29013, 대한민국",백운리
충청북도,만월,1.0,2018,36.36696690417764,127.79089341394392,"대통사, 백운길, 백운리, 옥천군, 충청북도, 29013, 대한민국",백운리
충청북도,청천17,1.98,2017,36.66789350762865,127.7138569548702,"괴산로, 청천리, 청천면, 괴산군, 충청북도, 28063, 대한민국",청천면
충청북도,청천17_1,0.44,2017,36.67999411363381,127.72720767969236,"청천리, 청천면, 괴산군, 충청북도, 28063, 대한민국",청천면
충청북도,구방,2.02,2022,36.67166430190954,127.71786559030116,"상당구, 청주시, 충청북도, 28063, 대한민국",
충청북도,하천10,1.1,2010,37.03470913605964,128.0626438712714,"하천리, 충주시, 충청북도, 27322, 대한민국",하천리
충청북도,지동11,3.9,2011,37.04052308616663,128.07844048828832,"하천리, 충주시, 충청북도, 27322, 대한민국",하천리
충청북도,지동10,1.14,2010,37.03210624512591,128.0738528353809,"호반로, 하천리, 충주시, 충청북도, 27322, 대한민국",하천리
충청북도,석천13,2.88,2013,37.07316194895293,128.07263059087268,"평택제천고속도로, 충주시, 충청북도, 27317, 대한민국",
충청북도,명서13,2.08,2013,37.0671525842406,128.07470168956615,"평택제천고속도로, 충주시, 충청북도, 27317, 대한민국",
충청북도,은탄96,3.0,1996,36.78569576803736,127.46134208565732,"문백면, 진천군, 충청북도, 27867, 대한민국",문백면
충청북도,장암97,4.59,1997,36.80198645538995,127.91507638934802,"장암매전길, 장암리, 장연면, 괴산군, 충청북도, 28010, 대한민국",장연면
충청북도,장암16,2.99,2016,36.80219338946512,127.92673708358448,"송덕리, 장연면, 괴산군, 충청북도, 28010, 대한민국",장연면
충청북도,원덕16,1.82,2016,36.82950031037951,127.4242617770562,"원동길, 원덕리, 진천군, 충청북도, 27842, 대한민국",원덕리
충청북도,차곡13,2.12,2013,37.03766891616489,127.64355676060498,"차생로, 차평리, 음성군, 충청북도, 27616, 대한민국",차평리
충청북도,흑석14,2.62,2014,36.74455276141072,127.8204006095003,"삼성봉 등산로, 사은리, 칠성면, 괴산군, 충청북도, 28016, 대한민국",칠성면
충청북도,문방15,2.0,2015,36.74015980658484,127.65566716969222,"질마로, 문방리, 청안면, 괴산군, 충청북도, 28051, 대한민국",청안면
충청북도,효근16,2.13,2016,36.7505489480043,127.66098419214974,"한남금북정맥, 효근리, 청안면, 괴산군, 충청북도, 28052, 대한민국",청안면
충청북도,노암11,1.02,2011,36.83238326839895,127.58861722482074,"벨포레길, 송정리, 도안면, 증평군, 충청북도, 27903, 대한민국",도안면
충청북도,올산,3.3,2011,36.82382651820894,128.3659279366026,"도효자로, 올산리, 단양군, 충청북도, 27028, 대한민국",올산리
충청북도,남천,7.96,1995,37.011824728452005,128.47136216913717,"비법정탐방로, 보발리, 단양군, 충청북도, 27023, 대한민국",보발리
충청북도,사동,7.0,1993,36.84296234749009,128.43482540936637,"사동리, 단양군, 충청북도, 27029, 대한민국",사동리
충청북도,사동,2.12,1994,36.84888356796704,128.44255433320313,"백두대간, 남조리, 단양군, 충청북도, 27029, 대한민국",남조리
충청북도,하리,1.36,2010,37.06784798575615,128.51136756083417,"온달평강3로, 영춘면, 단양군, 충청북도, 27018, 대한민국",영춘면
충청북도,백자,2.5,2016,37.04309176889233,128.467150587286,"백자리, 단양군, 충청북도, 27022, 대한민국",백자리
충청북도,백자,1.34,2017,37.0354813100396,128.4678468215839,"구인사로, 보발리, 단양군, 충청북도, 27022, 대한민국",보발리
충청북도,동대,4.64,2010,37.06951561325944,128.5526313648393,"영부로, 동대리, 단양군, 충청북도, 27019, 대한민국",동대리
충청북도,송강98,3.2,1998,37.07556688326451,128.00107817551805,"인등로, 영덕리, 충주시, 충청북도, 27316, 대한민국",영덕리
충청북도,영덕99,5.0,1999,37.08414120358553,127.9963325068452,"영덕리, 충주시, 충청북도, 27316, 대한민국",영덕리
충청북도,영덕00,2.2,2000,37.08267048574341,128.00125638205887,"영덕리, 충주시, 충청북도, 27316, 대한민국",영덕리
충청북도,명서03,2.5,2003,37.09378255878757,128.0188666658201,"명서리, 충주시, 충청북도, 27317, 대한민국",명서리
