amount,ctprvn_cd,objt_id,end_tm,emd_cd,occu_mt,rn_adres,ar,end_de,sgg_cd,occu_year,occu_de,x,y,adres,resn,occu_day,end_mt,occu_date,end_year,occu_tm,가까운_지점,가까운_기상지점명,기상지점거리_km,지점,지점명,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),일시_dt,지점_clean,지점주소_x,시작일,종료일,지점주소_y,위도,경도
5361000.0,47,5645,1630,47250115,1,,0,26,47250,2022,26,128.1641125,36.3659097,경상북도 상주시 지천동 산47-1,원인미상,수요일,1.0,2022-01-26,2022,1551,821,공성,12.352337572047285,821.0,공성,2022-01-26,1.8,0.0,1.3,2022-01-26,공성,경상북도 상주시 공성면 장동리,2015-07-13,2024-09-26,경상북도 상주시 공성면 장동리,36.2819,128.0739
24548000.0,47,5644,1630,47250111,2,경상북도 상주시 개운2길 50,1,26,47250,2022,26,128.1384267,36.4037768,경상북도 상주시 개운동 산3-1,양봉장화재전이,토요일,2.0,2022-02-26,2022,1306,821,공성,14.732964870596051,821.0,공성,2022-02-26,6.5,3.0,2.2,2022-02-26,공성,경상북도 상주시 공성면 장동리,2015-07-13,2024-09-26,경상북도 상주시 공성면 장동리,36.2819,128.0739
4953000.0,47,5643,1100,47230390,2,,0,23,47230,2022,23,128.9805984,35.9147346,경상북도 영천시 북안면 유상리 산28-1,화목보일러재투기,수요일,2.0,2022-02-23,2022,921,840,하양,14.969203617443751,840.0,하양,2022-02-23,-2.5,0.0,1.9,2022-02-23,하양,경상북도 경산시 하양읍 금락리,2012-11-27,2024-10-10,경상북도 경산시 하양읍 금락리,35.9126,128.8144
18616000.0,47,5642,600,47230360,2,,0,2,47230,2022,2,129.0857556,36.1130713,경상북도 영천시 자양면 도일리 산13-1,화목보일러재투기,공휴일,2.0,2022-02-02,2022,150,805,죽장,7.404151920960512,805.0,죽장,2022-02-02,-1.4,0.0,3.2,2022-02-02,죽장,경상북도 포항시북구 죽장면 방흥리,2020-10-10,2099-12-31,경상북도 포항시북구 죽장면 방흥리,36.1793,129.0943
217090000.0,47,5641,2000,47230350,2,,0,27,47230,2022,27,128.9097745,36.0506373,경상북도 영천시 화남면 대천리 산23,과수원전지목소각,일요일,2.0,2022-02-27,2022,1713,841,화북,3.811700734548101,841.0,화북,2022-02-27,3.8,0.0,2.2,2022-02-27,화북,경상북도 영천시 화북면 오산리,2021-10-15,2099-12-31,경상북도 영천시 화북면 오산리,36.0849,128.9111
15364000.0,47,5640,1603,47230350,6,,0,21,47230,2022,21,128.8871853,36.0849196,경상북도 영천시 화남면 안천리 산109,담뱃불실화추정,화요일,6.0,2022-06-21,2022,1342,841,화북,2.149014971253239,841.0,화북,2022-06-21,25.7,0.0,1.9,2022-06-21,화북,경상북도 영천시 화북면 오산리,2021-10-15,2099-12-31,경상북도 영천시 화북면 오산리,36.0849,128.9111
9452000.0,47,5639,1800,47230310,3,,0,3,47230,2022,3,128.8522481,35.9669345,경상북도 영천시 청통면 신덕리 산70,담뱃불실화,목요일,3.0,2022-03-03,2022,1654,840,하양,6.936316773237259,840.0,하양,2022-03-03,6.5,0.0,2.3,2022-03-03,하양,경상북도 경산시 하양읍 금락리,2012-11-27,2024-10-10,경상북도 경산시 하양읍 금락리,35.9126,128.8144
8083000.0,47,5638,1635,47210390,5,,0,3,47210,2022,3,128.6272718,36.980757,경상북도 영주시 부석면 노곡리 산74,담뱃불실화,화요일,5.0,2022-05-03,2022,1550,814,부석,3.0009931016710114,814.0,부석,2022-05-03,11.6,0.0,1.6,2022-05-03,부석,경상북도 영주시 부석면 소천리,2021-10-15,2023-11-01,경상북도 영주시 부석면 소천리,36.9792,128.661
26267000.0,47,5637,1450,47210370,2,경상북도 영주시 순흥면 죽계로315번길 329-1,0,22,47210,2022,22,128.5117509,36.9479594,경상북도 영주시 순흥면 배점리 산27,주택화재비화,화요일,2.0,2022-02-22,2022,1006,601,단양,13.529080699298301,601.0,단양,2022-02-22,-3.4,0.0,1.9,2022-02-22,단양,충청북도 단양군 단양읍 도담리,2017-08-25,2023-06-28,충청북도 단양군 단양읍 별곡리,36.9855,128.3669
965172000.0,47,5636,1730,47210320,1,,14,11,47210,2022,10,128.7203859,36.7570922,경상북도 영주시 평은면 오운리 산312,입산자실화,월요일,1.0,2022-01-10,2022,2101,837,이산,10.37730251903821,837.0,이산,2022-01-10,-0.1,0.0,0.4,2022-01-10,이산,경상북도 영주시 이산면 원리,2010-11-23,2024-10-15,경상북도 영주시 이산면 원리,36.8268,128.6429
291919000.0,47,5635,1800,47210310,4,,3,22,47210,2022,22,128.7077111,36.8658133,경상북도 영주시 이산면 지동리 산192-1,입산자(산약초채취)실화,금요일,4.0,2022-04-22,2022,1303,835,봉화읍,3.1332355308412705,835.0,봉화읍,2022-04-22,15.4,0.0,1.9,2022-04-22,봉화읍,경상북도 봉화군 봉화읍 해저리,2020-10-30,2099-12-31,경상북도 봉화군 봉화읍 해저리,36.8932,128.716
204610000.0,47,5634,1900,47210250,3,,4,5,47210,2022,5,128.5522339,36.8711162,경상북도 영주시 풍기읍 산법리 192-1,묵밭폐기물소각,토요일,3.0,2022-03-05,2022,1346,837,이산,9.453417641612594,837.0,이산,2022-03-05,4.3,0.0,2.4,2022-03-05,이산,경상북도 영주시 이산면 원리,2010-11-23,2024-10-15,경상북도 영주시 이산면 원리,36.8268,128.6429
24996000.0,47,5633,1405,47190360,1,,0,14,47190,2022,14,128.5156211,36.1282469,경상북도 구미시 장천면 여남리 산1,밭두렁소각,금요일,1.0,2022-01-14,2022,1152,824,가산,3.8887177416900114,824.0,가산,2022-01-14,-4.9,0.0,1.8,2022-01-14,가산,경상북도 칠곡군 가산면 학상리,2020-10-23,2099-12-31,경상북도 칠곡군 가산면 학상리,36.0956,128.5001
538000.0,47,5632,1050,47190360,1,,0,17,47190,2022,17,128.4968305,36.1276143,경상북도 구미시 장천면 상장리 816-4,화목보일러재처리부주의,월요일,1.0,2022-01-17,2022,1001,824,가산,3.5719231319031364,824.0,가산,2022-01-17,-1.7,0.0,4.2,2022-01-17,가산,경상북도 칠곡군 가산면 학상리,2020-10-23,2099-12-31,경상북도 칠곡군 가산면 학상리,36.0956,128.5001
15182000.0,47,5631,1629,47190121,4,,0,3,47190,2022,3,128.4375194,36.1222756,경상북도 구미시 황상동 산29,입산자실화,일요일,4.0,2022-04-03,2022,1523,824,가산,6.356396045374817,824.0,가산,2022-04-03,9.1,0.0,1.4,2022-04-03,가산,경상북도 칠곡군 가산면 학상리,2020-10-23,2099-12-31,경상북도 칠곡군 가산면 학상리,36.0956,128.5001
12284000.0,47,5630,1600,47190102,2,,0,1,47190,2022,1,128.3398693,36.1372834,경상북도 구미시 지산동 산23-4,입산자(등산객)실화,공휴일,2.0,2022-02-01,2022,1402,825,칠곡,11.46114663492367,825.0,칠곡,2022-02-01,1.4,0.0,3.0,2022-02-01,칠곡,경상북도 칠곡군 약목면 동안리,2015-07-13,2099-12-31,경상북도 칠곡군 약목면 동안리,36.0398,128.3813
20217000.0,47,5629,1545,47170390,11,,0,2,47170,2022,2,128.9240602,36.4608708,경상북도 안동시 길안면 천지리 산38-1,입산자실화,수요일,11.0,2022-11-02,2022,1411,839,길안,2.5790142679191552,839.0,길안,2022-11-02,7.6,0.0,0.9,2022-11-02,길안,경상북도 안동시 길안면 천지리,2021-10-15,2099-12-31,경상북도 안동시 길안면 천지리,36.4583,128.8954
131981000.0,47,5628,700,47170380,3,,2,1,47170,2022,1,128.8617479,36.5553958,경상북도 안동시 임하면 천전리 산16,방화추정,공휴일,3.0,2022-03-01,2022,137,839,길안,11.207680018733667,839.0,길안,2022-03-01,4.8,0.0,1.6,2022-03-01,길안,경상북도 안동시 길안면 천지리,2021-10-15,2099-12-31,경상북도 안동시 길안면 천지리,36.4583,128.8954
74829000.0,47,5627,2300,47170380,2,경상북도 안동시 임하면 경동로 2105,1,20,47170,2022,20,128.8673437,36.5373493,경상북도 안동시 임하면 천전리 산54,방화추정,일요일,2.0,2022-02-20,2022,1847,839,길안,9.140648561332561,839.0,길안,2022-02-20,-3.6,0.0,3.8,2022-02-20,길안,경상북도 안동시 길안면 천지리,2021-10-15,2099-12-31,경상북도 안동시 길안면 천지리,36.4583,128.8954
4648000.0,47,5625,2240,47170350,1,,0,12,47170,2022,12,128.6715352,36.4983102,경상북도 안동시 일직면 원호리 산2,담뱃불실화추정,수요일,1.0,2022-01-12,2022,2047,972,안동옥동,5.8227388606995465,972.0,안동옥동,2022-01-12,-4.4,0.0,2.6,2022-01-12,안동옥동,경상북도 안동시 옥동,2019-01-01,2099-12-31,경상북도 안동시 옥동,36.5498,128.6834
8431000.0,47,5624,2200,47170320,1,,0,7,47170,2022,7,128.6869101,36.6929907,경상북도 안동시 북후면 두산리 산45,재처리부주의,금요일,1.0,2022-01-07,2022,1946,837,이산,15.386784158016647,837.0,이산,2022-01-07,-3.8,0.0,0.3,2022-01-07,이산,경상북도 영주시 이산면 원리,2010-11-23,2024-10-15,경상북도 영주시 이산면 원리,36.8268,128.6429
6283000.0,47,5623,1546,47170310,11,,0,4,47170,2022,4,128.7983952,36.682824,경상북도 안동시 와룡면 오천리 산217,입산자실화,금요일,11.0,2022-11-04,2022,1521,819,예안,8.291042177474456,819.0,예안,2022-11-04,3.7,0.0,1.0,2022-11-04,예안,경상북도 안동시 예안면 정산리,2021-10-15,2099-12-31,경상북도 안동시 예안면 정산리,36.6588,128.8864
98020000.0,47,5622,1700,47170250,2,,1,7,47170,2022,7,128.6471818,36.5643326,경상북도 안동시 풍산읍 회곡리 산107,밭두렁소각,월요일,2.0,2022-02-07,2022,1259,972,안동옥동,3.6161200712006103,972.0,안동옥동,2022-02-07,-0.9,0.0,1.6,2022-02-07,안동옥동,경상북도 안동시 옥동,2019-01-01,2099-12-31,경상북도 안동시 옥동,36.5498,128.6834
53017000.0,47,5621,0,47170139,2,,1,28,47170,2022,28,128.7470609,36.535649,경상북도 안동시 정상동 산87,입산자실화,월요일,2.0,2022-02-28,2022,2018,972,안동옥동,5.9008414369655435,972.0,안동옥동,2022-02-28,3.6,0.0,1.1,2022-02-28,안동옥동,경상북도 안동시 옥동,2019-01-01,2099-12-31,경상북도 안동시 옥동,36.5498,128.6834
25609000.0,47,5619,1525,47150420,4,,0,4,47150,2022,4,128.0628688,35.9851134,경상북도 김천시 지례면 대율리 산52,입산자실화,월요일,4.0,2022-04-04,2022,1422,809,대덕,9.341634059193728,809.0,대덕,2022-04-04,9.4,0.0,1.3,2022-04-04,대덕,경상북도 김천시 대덕면 중산리,2017-08-25,2024-10-05,경상북도 김천시 대덕면 중산리,35.9354,127.9792
118099000.0,47,5618,737,47150410,2,,1,25,47150,2022,25,128.0601557,36.0049076,경상북도 김천시 구성면 금평리 산49-5,화목보일러재투기,금요일,2.0,2022-02-25,2022,516,822,김천,9.279413672611618,822.0,김천,2022-02-25,0.5,0.0,1.6,2022-02-25,김천,경상북도 김천시 덕곡동,2015-07-13,2023-12-02,경상북도 김천시 구성면 하강리,36.0813,128.1017
4718000.0,47,5617,1449,47150390,1,,0,12,47150,2022,12,128.1351538,36.0445222,경상북도 김천시 감천면 용호리 산4,입산자실화,수요일,1.0,2022-01-12,2023,1348,822,김천,5.076063600866219,822.0,김천,2022-01-12,-6.0,0.0,1.6,2022-01-12,김천,경상북도 김천시 덕곡동,2015-07-13,2023-12-02,경상북도 김천시 구성면 하강리,36.0813,128.1017
21213000.0,47,5616,1400,47150390,4,,0,5,47150,2022,5,128.1344183,36.0297145,경상북도 김천시 감천면 용호리 산21,쓰레기소각,화요일,4.0,2022-04-05,2022,1320,822,김천,6.446160843474611,822.0,김천,2022-04-05,10.1,0.0,1.1,2022-04-05,김천,경상북도 김천시 덕곡동,2015-07-13,2023-12-02,경상북도 김천시 구성면 하강리,36.0813,128.1017
91958000.0,47,5614,2040,47150310,3,,0,16,47150,2022,16,128.1844311,36.0642221,경상북도 김천시 농소면 봉곡리 산39,화기사용주부의,수요일,3.0,2022-03-16,2022,1755,822,김천,6.725198902349273,822.0,김천,2022-03-16,10.4,0.0,1.0,2022-03-16,김천,경상북도 김천시 덕곡동,2015-07-13,2023-12-02,경상북도 김천시 구성면 하강리,36.0813,128.1017
9162000.0,47,5613,1736,47130370,11,,0,10,47130,2022,10,129.2529986,36.0111042,경상북도 경주시 강동면 안계리 산106-3,산업현장실화,목요일,11.0,2022-11-10,2022,1610,830,기계,8.02202824352763,830.0,기계,2022-11-10,12.1,0.0,2.0,2022-11-10,기계,경상북도 포항시북구 기계면 현내리,2020-10-09,2099-12-31,경상북도 포항시북구 기계면 현내리,36.0689,129.1996
9137000.0,47,5612,1400,47130360,5,,0,21,47130,2022,21,129.1617804,35.8662702,경상북도 경주시 현곡면 상구리 산122-3,재투기실화추정,토요일,5.0,2022-05-21,2022,1219,811,황성,4.297533346047123,811.0,황성,2022-05-21,23.1,0.0,2.0,2022-05-21,황성,경상북도 경주시 황성동,2018-11-11,2022-10-11,경상북도 경주시 황성동,35.863,129.2093
54184000.0,47,5611,2100,47130320,2,,1,5,47130,2022,5,129.4425389,35.6609577,경상북도 경주시 양남면 서동리 산3-5,산림사업장실화,토요일,2.0,2022-02-05,2022,1655,949,정자,2.6111812849014093,949.0,정자,2022-02-05,-1.1,0.0,1.9,2022-02-05,정자,울산광역시 북구 산하동,2012-12-20,2099-12-31,울산광역시 북구 산하동,35.6375,129.4412
164400000.0,47,5610,1820,47130315,4,,2,10,47130,2022,10,129.3899753,35.768764,경상북도 경주시 문무대왕면 입천리 산104-1,입산자실화(산악오토바이),일요일,4.0,2022-04-10,2022,1446,859,토함산,2.333801163773878,859.0,토함산,2022-04-10,17.9,0.0,3.1,2022-04-10,토함산,경상북도 경주시 양남면,2021-09-07,2099-12-31,경상북도 경주시 양남면,35.7549,129.3687
63760000.0,47,5609,1800,47130315,3,,1,5,47130,2022,5,129.455935,35.7733461,경상북도 경주시 문무대왕면 어일리 산78,쓰레기소각,토요일,3.0,2022-03-05,2022,1431,850,감포,3.37236323116681,850.0,감포,2022-03-05,8.1,0.0,5.1,2022-03-05,감포,경상북도 경주시 감포읍 나정리,2013-01-01,2025-09-25,경상북도 경주시 감포읍 나정리,35.7847,129.4906
16135000.0,41,5334,2000,41830360,10,경기도 양평군 단월면 향소절골길 103-1,0,29,41830,2022,29,127.6362618,37.5909273,경기도 양평군 단월면 향소리 산6,입산자실화,토요일,10.0,2022-10-29,2022,1107,326,용문산,5.5095963529765095,326.0,용문산,2022-10-29,10.8,0.0,0.9,2022-10-29,용문산,경기도 양평군 용문면 중원리,2022-10-27,2099-12-31,경기도 양평군 용문면 중원리,37.5455,127.6113
9600000.0,41,5333,1430,41830350,4,,0,24,41830,2022,24,127.4374362,37.6481299,경기도 양평군 서종면 노문리 산73-4,원인미상,일요일,4.0,2022-04-24,2022,1240,542,청평,6.4326059744499995,542.0,청평,2022-04-24,17.3,0.0,1.4,2022-04-24,청평,경기도 가평군 청평면 대성리,1992-11-01,2023-11-03,경기도 가평군 청평면 대성리,37.6841,127.3802
7283000.0,41,5332,1630,41830350,5,경기도 양평군 서종면 북한강로 1336,0,5,41830,2022,5,127.3809505,37.6386024,경기도 양평군 서종면 수입리 산41-2,원인미상,목요일,5.0,2022-05-05,2022,1417,542,청평,5.0595336151232235,542.0,청평,2022-05-05,16.4,0.0,1.2,2022-05-05,청평,경기도 가평군 청평면 대성리,1992-11-01,2023-11-03,경기도 가평군 청평면 대성리,37.6841,127.3802
37321000.0,41,5331,2200,41830350,5,,1,2,41830,2022,2,127.4240037,37.6361443,경기도 양평군 서종면 노문리 580-27,원인미상,월요일,5.0,2022-05-02,2022,1835,542,청평,6.580498411925433,542.0,청평,2022-05-02,11.0,0.0,0.9,2022-05-02,청평,경기도 가평군 청평면 대성리,1992-11-01,2023-11-03,경기도 가평군 청평면 대성리,37.6841,127.3802
499000.0,41,5330,2300,41830340,1,,0,13,41830,2022,13,127.4554581,37.5069192,경기도 양평군 옥천면 옥천리 산26-14,입산자실화,목요일,1.0,2022-01-13,2022,2107,326,용문산,14.39706778127431,326.0,용문산,2022-01-13,-7.8,0.0,1.2,2022-01-13,용문산,경기도 양평군 용문면 중원리,2015-07-13,2022-10-27,경기도 양평군 용문면 중원리,37.5455,127.6113
3335000.0,41,5329,1640,41830340,5,,0,1,41830,2022,1,127.4383253,37.5306542,경기도 양평군 옥천면 아신리 726-1,원인미상,일요일,5.0,2022-05-01,2022,1530,326,용문산,15.340576548601662,326.0,용문산,2022-05-01,10.6,0.0,1.2,2022-05-01,용문산,경기도 양평군 용문면 중원리,2015-07-13,2022-10-27,경기도 양평군 용문면 중원리,37.5455,127.6113
1485000.0,41,5328,1700,41830330,4,,0,2,41830,2022,2,127.3987882,37.5199351,경기도 양평군 양서면 국수리 산50,입산자(담뱃불)추정,토요일,4.0,2022-04-02,2022,1553,546,경기광주,15.501387674298513,546.0,경기광주,2022-04-02,7.1,0.0,1.6,2022-04-02,경기광주,경기도 광주시 송정동,2016-08-01,2024-10-01,경기도 광주시 송정동,37.4353,127.2592
1421000.0,41,5327,1410,41830330,2,,0,13,41830,2022,13,127.3976928,37.5084319,경기도 양평군 양서면 국수리 353-2,아궁이재비산,일요일,2.0,2022-02-13,2022,1318,546,경기광주,14.680088657852494,546.0,경기광주,2022-02-13,3.0,0.0,1.6,2022-02-13,경기광주,경기도 광주시 송정동,2016-08-01,2024-10-01,경기도 광주시 송정동,37.4353,127.2592
4871000.0,41,5326,1415,41830250,2,,0,19,41830,2022,19,127.4731395,37.5097746,경기도 양평군 양평읍 오빈리 산53-8,논밭두렁소각,토요일,2.0,2022-02-19,2022,1217,326,용문산,12.814837238483248,326.0,용문산,2022-02-19,-1.8,0.0,0.9,2022-02-19,용문산,경기도 양평군 용문면 중원리,2015-07-13,2022-10-27,경기도 양평군 용문면 중원리,37.5455,127.6113
48999000.0,41,5325,530,41820350,5,,1,27,41820,2022,26,127.4952821,37.9284951,경기도 가평군 북면 도대리 산134-1,원인미상,목요일,5.0,2022-05-26,2022,2248,531,가평북면,6.029504619936167,531.0,가평북면,2022-05-26,17.9,0.0,2.1,2022-05-26,가평북면,경기도 가평군 북면 소법리,2017-08-25,2023-10-12,경기도 가평군 북면 소법리,37.8981,127.5522
21760000.0,41,5324,1345,41820330,4,,0,18,41820,2022,18,127.3753483,37.7729628,경기도 가평군 상면 임초리 산95-1,원인미상,월요일,4.0,2022-04-18,2022,1141,505,가평조종,6.295813959562794,505.0,가평조종,2022-04-18,12.6,0.0,1.6,2022-04-18,가평조종,경기도 가평군 북면,2020-04-21,2099-12-31,경기도 가평군 북면,37.8244,127.3454
21137000.0,41,5323,2025,41820325,4,,0,9,41820,2022,9,127.4005481,37.7265283,경기도 가평군 청평면 대성리 산42-8,원인미상,토요일,4.0,2022-04-09,2022,1750,542,청평,5.046008228005463,542.0,청평,2022-04-09,14.7,0.0,1.8,2022-04-09,청평,경기도 가평군 청평면 대성리,1992-11-01,2023-11-03,경기도 가평군 청평면 대성리,37.6841,127.3802
4262000.0,41,5322,1325,41820325,3,,0,28,41820,2022,28,127.3839167,37.6786784,경기도 가평군 청평면 삼회리 산52-3,생활쓰레기(낙엽),월요일,3.0,2022-03-28,2022,1207,542,청평,0.6858667036910571,542.0,청평,2022-03-28,5.8,0.0,1.0,2022-03-28,청평,경기도 가평군 청평면 대성리,1992-11-01,2023-11-03,경기도 가평군 청평면 대성리,37.6841,127.3802
2379000.0,41,5321,1830,41820325,4,,0,17,41820,2022,17,127.4189649,37.7432806,경기도 가평군 청평면 청평리 산75,원인미상,일요일,4.0,2022-04-17,2022,1725,542,청평,7.411580981865712,542.0,청평,2022-04-17,11.8,0.0,1.5,2022-04-17,청평,경기도 가평군 청평면 대성리,1992-11-01,2023-11-03,경기도 가평군 청평면 대성리,37.6841,127.3802
552000.0,41,5320,1330,41820310,4,,0,28,41820,2022,28,127.4622145,37.6779261,경기도 가평군 설악면 회곡리 산54-1,원인미상,목요일,4.0,2022-04-28,2022,1227,542,청평,7.250062400056478,542.0,청평,2022-04-28,15.9,0.0,2.0,2022-04-28,청평,경기도 가평군 청평면 대성리,1992-11-01,2023-11-03,경기도 가평군 청평면 대성리,37.6841,127.3802
3791000.0,41,5319,1245,41820310,5,,0,17,41820,2022,17,127.4246167,37.7211338,경기도 가평군 설악면 회곡리 산105-6,원인미상,화요일,5.0,2022-05-17,2022,1153,542,청평,5.67691569501791,542.0,청평,2022-05-17,17.3,0.0,1.3,2022-05-17,청평,경기도 가평군 청평면 대성리,1992-11-01,2023-11-03,경기도 가평군 청평면 대성리,37.6841,127.3802
61572000.0,41,5318,1855,41820250,3,,1,9,41820,2022,9,127.5614677,37.8778439,경기도 가평군 가평읍 개곡리 산58,입산자실화,공휴일,3.0,2022-03-09,2022,1409,531,가평북면,2.394713710664756,531.0,가평북면,2022-03-09,3.9,0.0,1.3,2022-03-09,가평북면,경기도 가평군 북면 소법리,2017-08-25,2023-10-12,경기도 가평군 북면 소법리,37.8981,127.5522
1958000.0,41,5317,1210,41820250,5,경기도 가평군 가평읍 보납로70번길 47-1,0,15,41820,2022,15,127.5210179,37.8276346,경기도 가평군 가평읍 읍내리 산94-1,원인미상,일요일,5.0,2022-05-15,2022,1102,675,남이섬,4.247773783774605,675.0,남이섬,2022-05-15,13.3,0.0,1.2,2022-05-15,남이섬,강원특별자치도 춘천시 남산면 방하리,2011-06-07,2023-11-01,강원특별자치도 춘천시 남산면 방하리,37.7898,127.5277
23448000.0,41,5316,1510,41800360,4,,0,2,41800,2022,2,127.0760261,38.1883108,경기도 연천군 신서면 답곡리 산128,쓰레기소각추정,토요일,4.0,2022-04-02,2022,1154,538,신서,2.941021800247593,538.0,신서,2022-04-02,5.7,0.0,1.6,2022-04-02,신서,경기도 연천군 신서면 도신리,2015-07-13,2023-11-09,경기도 연천군 신서면 도신리,38.1725,127.103
23472000.0,41,5315,1506,41800360,1,,0,6,41800,2022,6,127.0626577,38.1660341,경기도 연천군 신서면 답곡리 산250,수목정비인부실화,목요일,1.0,2022-01-06,2022,1220,538,신서,3.599271481811812,538.0,신서,2022-01-06,-7.2,0.0,0.5,2022-01-06,신서,경기도 연천군 신서면 도신리,2015-07-13,2023-11-09,경기도 연천군 신서면 도신리,38.1725,127.103
9658000.0,41,5314,1326,41800340,4,,0,7,41800,2022,7,126.9339233,38.0443885,경기도 연천군 미산면 광동리 산50-1,원인미상,목요일,4.0,2022-04-07,2022,1103,692,백학,0.9368449431122873,692.0,백학,2022-04-07,9.9,0.0,2.6,2022-04-07,백학,경기도 연천군 백학면 두일리,2015-07-13,2024-09-09,경기도 연천군 백학면 두일리,38.0404,126.9245
74493000.0,41,5313,1433,41800253,4,,2,9,41800,2022,9,127.0530422,38.0012968,경기도 연천군 전곡읍 고능리 산152-1,쓰레기소각,토요일,4.0,2022-04-09,2022,1201,652,연천청산,2.1319392142261138,652.0,연천청산,2022-04-09,15.3,0.0,2.3,2022-04-09,연천청산,경기도 연천군 청산면 초성리,2020-10-23,2024-10-09,경기도 연천군 청산면 초성리,37.99,127.0727
30864000.0,41,5312,1700,41670360,3,,1,10,41670,2022,10,127.6844318,37.4110481,경기도 여주시 북내면 주암리 산1-8,화목보일러재비화,목요일,3.0,2022-03-10,2022,1517,547,양동,6.247020243358976,547.0,양동,2022-03-10,5.1,0.0,1.1,2022-03-10,양동,경기도 양평군 양동면 쌍학리,2015-07-13,2023-10-16,경기도 양평군 양동면 쌍학리,37.4159,127.7549
1033000.0,41,5311,1600,41670345,4,,0,6,41670,2022,6,127.5699509,37.2610051,경기도 여주시 세종대왕면 광대리 산32-5,담뱃불실화,수요일,4.0,2022-04-06,2022,1506,548,여주,6.22416444216696,548.0,여주,2022-04-06,12.2,0.0,1.5,2022-04-06,여주,경기도 여주시,2017-08-25,2023-11-04,경기도 여주시,37.2688,127.6396
6520000.0,41,5310,1820,41670310,5,,0,23,41670,2022,23,127.7184301,37.2094746,경기도 여주시 점동면 장안리 222-1,원인미상,월요일,5.0,2022-05-23,2022,1555,592,부론,3.638218338269962,592.0,부론,2022-05-23,20.9,0.0,1.3,2022-05-23,부론,강원특별자치도 원주시 부론면 흥호리,2020-01-03,2099-12-31,강원특별자치도 원주시 부론면 흥호리,37.2316,127.7487
1026000.0,41,5309,1340,41670310,5,,0,12,41670,2022,12,127.6597901,37.2166558,경기도 여주시 점동면 처리 617-88,담뱃불실화추정,목요일,5.0,2022-05-12,2022,1228,548,여주,6.067368277227614,548.0,여주,2022-05-12,19.9,0.0,0.9,2022-05-12,여주,경기도 여주시,2017-08-25,2023-11-04,경기도 여주시,37.2688,127.6396
4868000.0,41,5308,1536,41670250,2,,0,22,41670,2022,22,127.6277153,37.1769189,경기도 여주시 가남읍 삼승리 산14-1,원인미상,화요일,2.0,2022-02-22,2022,1320,534,장호원,6.400259791040753,534.0,장호원,2022-02-22,-4.1,0.0,3.3,2022-02-22,장호원,경기도 이천시 장호원읍 진암리,2017-08-25,2023-10-13,경기도 이천시 장호원읍 진암리,37.121,127.6106
139816000.0,41,5307,1507,41670250,2,경기도 여주시 가남읍 안금2길 62,3,23,41670,2022,23,127.5988511,37.2281797,경기도 여주시 가남읍 안금리 398-1,쓰레기소각(생활),수요일,2.0,2022-02-23,2022,1251,548,여주,5.780166703719641,548.0,여주,2022-02-23,-5.5,0.0,1.9,2022-02-23,여주,경기도 여주시,2017-08-25,2023-11-04,경기도 여주시,37.2688,127.6396
1421000.0,41,5306,2240,41650410,11,경기도 포천시 화현면 화동로184번길 39,0,1,41650,2022,1,127.306698,37.8820524,경기도 포천시 화현면 화현리 산190,입산자실화,화요일,11.0,2022-11-01,2022,2200,505,가평조종,7.25552030767293,505.0,가평조종,2022-11-01,9.3,0.0,0.8,2022-11-01,가평조종,경기도 가평군 북면,2020-04-21,2099-12-31,경기도 가평군 북면,37.8244,127.3454
8355000.0,41,5304,1740,41650380,4,,0,26,41650,2022,26,127.3143411,38.0260857,경기도 포천시 이동면 노곡리 산108-2,원인미상,화요일,4.0,2022-04-26,2022,1322,539,포천이동,4.5035510248659945,539.0,포천이동,2022-04-26,21.9,0.0,3.0,2022-04-26,포천이동,경기도 포천시 이동면 장암리,2020-10-13,2025-08-10,경기도 포천시 이동면 장암리,38.0242,127.3657
74192000.0,41,5303,1730,41650350,2,,2,11,41650,2022,10,127.1525506,38.0246165,경기도 포천시 창수면 고소성리 산16-3,오발탄으로인한화재,목요일,2.0,2022-02-10,2022,1942,507,창수,0.7842777722517219,507.0,창수,2022-02-10,-2.2,0.0,0.9,2022-02-10,창수,경기도 포천시 창수면 고소성리,2021-10-15,2099-12-31,경기도 포천시 창수면 고소성리,38.0248,127.1436
10840000.0,41,5302,1522,41650340,4,경기도 포천시 신북면 청신로797번길 19,0,4,41650,2022,4,127.1183247,37.9608546,경기도 포천시 신북면 덕둔리 448,쓰레기소각,월요일,4.0,2022-04-04,2022,1419,652,연천청산,5.147401493818916,652.0,연천청산,2022-04-04,8.3,0.0,1.4,2022-04-04,연천청산,경기도 연천군 청산면 초성리,2020-10-23,2024-10-09,경기도 연천군 청산면 초성리,37.99,127.0727
4663000.0,41,5301,1420,41650310,4,경기도 포천시 군내면 반월산성로71번길 44,0,4,41650,2022,4,127.2185382,37.9101972,경기도 포천시 군내면 하성북리 209,담뱃불실화,월요일,4.0,2022-04-04,2022,1343,504,포천,5.532462878536812,504.0,포천,2022-04-04,8.7,0.0,2.0,2022-04-04,포천,경기도 포천시 자작동,2021-09-10,2099-12-31,경기도 포천시 자작동,37.8704,127.1807
