amount,ctprvn_cd,objt_id,end_tm,emd_cd,occu_mt,rn_adres,ar,end_de,sgg_cd,occu_year,occu_de,x,y,adres,resn,occu_day,end_mt,occu_date,end_year,occu_tm
0,41,1172,0735,41830410,10,,0,17,41830,2014,16,14200589.78,4502916,경기도 양평군 개군면 내리 산41,낙뢰에 의한 산불(추정),일요일,10,20141016,2014,2335
0,41,1171,1800,41360360,10,,0,13,41360,2014,13,14169530.47,4519149.418,경기도 남양주시 조안면 진중리 산1-1,입산자 실화추정,토요일,10,20141013,2014,1132
0,44,1170,1500,44131330,10,,0,12,44131,2014,12,14167891.66,4409525.142,충청남도 천안시 동남구 북면 은지리 산1-7,벌집소각,수요일,10,20141012,2014,1043
0,44,1169,0900,44180320,10,,0,12,44180,2014,12,14066350.54,4347337.788,충청남도 보령시 오천면 삽시도리 산48-1,낚시꾼 담뱃불 실화추정,수요일,10,20141012,2014,0505
0,48,1168,1800,48880340,10,,0,10,48880,2014,10,14226461.54,4272269.866,경상남도 거창군 북상면 병곡리 산112,원인미상,화요일,10,20141010,2014,1210
0,47,1167,1610,47113320,10,,0,08,47113,2014,08,14400221.26,4323233.222,경상북도 포항시 북구 청하면 소동리,입산자 실화추정,화요일,10,20141008,2014,1500
0,31,1166,1810,31200124,10,,0,03,31200,2014,03,14403596.31,4238306.824,울산광역시 북구 양정동 산114,입산자 실화,일요일,10,20141003,2014,1315
0,28,1165,1800,28245121,09,,0,23,28245,2014,23,14105029.92,4518593.819,인천광역시 계양구 목상동 산30-2,담배꽁초 추정,일요일,09,20140923,2014,0600
0,46,1164,1730,46910320,09,,0,20,46910,2014,20,14039037.02,4174464.484,전라남도 신안군 임자면 이흑암리 산8,쓰레기 소각,일요일,09,20140920,2014,1540
0,42,1163,1840,42790250,09,,0,20,42790,2014,20,14227946.51,4595857.863,강원도 화천군 화천읍 동촌리 산258,입산자 실화추정,일요일,09,20140920,2014,1356
0,43,1162,1730,43720370,09,,0,18,43720,2014,18,14199564.7,4364022.08,충청북도 보은군 회남면 남대문리 산95,입산자 실화,토요일,09,20140918,2014,1500
0,47,1161,2000,47210310,07,,0,30,47210,2014,30,14326913.86,4419815.54,경상북도 영주시 이산면 지동리 산195,농경지주변 소각,수요일,07,20140730,2014,1750
0,47,1160,1600,47280310,07,,0,30,47280,2014,30,14273564.02,4375690.08,경상북도 문경시 영순면 율곡리 산62-8,입산자실화(숲가꾸기 작업장),수요일,07,20140730,2014,1235
0,47,1159,1340,47720250,07,,0,30,47720,2014,30,14311568.72,4338890.761,경상북도 군위군 군위읍 대북리 산47,입산자실화(쓰레기소각),수요일,07,20140730,2014,1200
0,42,1158,2000,42110126,07,,0,20,42110,2014,20,14213043.87,4557851.054,강원도 춘천시 칠전동 산94,입산자 실화추정,수요일,07,20140720,2014,1805
0,41,1157,1550,41570360,07,,1,20,41570,2014,20,14094035.71,4542876.725,경기도 김포시 하성면 가금리 산21-1,입산자 실화,화요일,07,20140720,2014,1330
0,41,1156,1600,41820310,07,,0,18,41820,2014,18,14191196.23,4521132.365,경기도 가평군 설악면 가일리 산58-1,낙뢰,일요일,07,20140718,2014,1200
0,11,1154,1800,11380114,07,,0,12,11380,2014,12,14131834.02,4528313.942,서울특별시 은평구 진관동 산34,입산자 실화,월요일,07,20140712,2014,1231
0,27,1153,1540,27230115,07,,0,01,27230,2014,01,14314616.78,4289582.809,대구광역시 북구 서변동 산34,입산자 실화추정,일요일,07,20140701,2014,1455
0,45,1152,1830,45180420,07,,0,01,45180,2014,01,14132614.19,4243448.737,전라북도 정읍시 칠보면 백암리 산119,예초기 과열 폭발,수요일,07,20140701,2014,1330
0,48,1151,2130,48250350,06,,0,28,48250,2014,28,14343586.87,4209272.942,경상남도 김해시 생림면 봉림리 산133-1,입산자 실화,화요일,06,20140628,2014,1505
0,48,1149,1800,48250350,06,,0,26,48250,2014,26,14343586.87,4209272.942,경상남도 김해시 생림면 봉림리 산133-1,입산자 실화추정,일요일,06,20140626,2014,1400
0,42,1148,1800,42810310,06,,0,19,42810,2014,19,14266826.86,4577159.065,강원도 인제군 남면 남전리 산226-1,쓰레기소각,목요일,06,20140619,2014,1500
0,48,1147,2015,48270250,06,,0,18,48270,2014,18,14340276.04,4218645.66,경상남도 밀양시 삼랑진읍 미전리 산123-1,담뱃불실화 추정,수요일,06,20140618,2014,1805
0,46,1189,1315,46810400,11,,0,10,46810,2014,10,14116520.88,4091429.025,전라남도 강진군 마량면 수인리 403-2,농산폐기물소각,수요일,11,20141110,2014,1300
0,42,1146,1720,42810250,06,,0,15,42810,2014,15,14261664.07,4600628.642,강원도 인제군 인제읍 가아리 산70,도로공사(용접불티)비화,일요일,06,20140615,2014,1410
0,45,1145,1900,45800350,06,,0,14,45800,2014,14,14096072.81,4245938.478,전라북도 부안군 보안면 신복리 산65,등산객실화 추정,토요일,06,20140614,2014,1720
0,43,1143,1700,43150250,06,,0,06,43150,2014,06,14265851.66,4462713.891,충청북도 제천시 봉양읍 미당리 산77-1,입산자실화 추정,금요일,06,20140606,2014,1450
0,47,1142,1505,47113330,06,,0,02,47113,2014,02,14394269.07,4335411.083,경상북도 포항시 북구 송라면 중산리 산97,입산자실화 추정,월요일,06,20140602,2014,0840
0,11,1141,0730,11380114,06,,0,02,11380,2014,01,14132067.61,4527922.012,서울특별시 은평구 진관동 산34,입산자실화,일요일,06,20140601,2014,2346
0,42,1140,0150,42730340,06,,0,02,42730,2014,01,14268463.98,4513495.541,강원도 횡성군 갑천면 상대리 산90-1,쓰레기소각,일요일,06,20140601,2014,2145
4945,48,3401,1400,48860400,08,,0,04,48860,2018,04,14252666.1,4220163.415,경상남도 산청군 신등면 사정리 산119,입산자 실화추정,토요일,08,20180804,2018,1024
18251,31,3400,0930,31710262,08,,0,04,31710,2018,04,14388519.07,4226709.894,울산광역시 울주군 청량읍 중리 산184,쓰레기 소각(농산물 생활쓰레기),토요일,08,20180804,2018,0540
37229,42,3399,1310,42730310,08,,1,03,42730,2018,03,14257976.49,4511308.955,강원도 횡성군 우천면 정금리 산131,입산자 실화추정,금요일,08,20180803,2018,1028
3165,31,3398,2200,31710262,08,,0,02,31710,2018,02,14388519.07,4226709.894,울산광역시 울주군 청량읍 중리 산184,방화 추정,목요일,08,20180802,2018,1900
1950,31,3397,1715,31710262,08,,0,02,31710,2018,02,14394848.59,4227752.055,울산광역시 울주군 청량읍 상남리 산33-1,입산자 실화추정,목요일,08,20180802,2018,1610
3165,48,3396,1800,48890460,08,,0,02,48890,2018,02,14258136.9,4233849.826,경상남도 합천군 용주면 황계리 산36,입산자 실화,목요일,08,20180802,2018,1519
10777,45,3395,1540,45740350,08,,0,02,45740,2018,02,14198340.08,4257242.273,전라북도 장수군 계남면 신전리 산108-4,입산자 실화,목요일,08,20180802,2018,1230
38440,44,3394,1900,44150115,08,,1,02,44150,2018,02,14155449.68,4359131.987,충청남도 공주시 신기동 산21-1,입산자 실화추정,목요일,08,20180802,2018,1002
12466,42,3393,1300,42110310,08,,0,01,42110,2018,01,14239749.48,4560555.384,강원도 춘천시 동면 품걸리 산1-1,조명탄 발화(조사중),수요일,08,20180801,2018,0851
9093,42,3392,1721,42130350,07,,0,31,42130,2018,31,14226209.8,4467994.855,강원도 원주시 부론면 정산리 산106-2,산업현장 담뱃불 실화추정,화요일,07,20180731,2018,1504
4691,47,3391,1330,47750370,07,,0,31,47750,2018,31,14363255,4370925.56,경상북도 청송군 진보면 이촌리 산49-15,입산자 실화추정,화요일,07,20180731,2018,1120
18130,45,3390,1630,45130146,07,,0,30,45130,2018,30,14103101.91,4297137.388,전라북도 군산시 소룡동 산120,등산객 실화(담뱃불)추정,월요일,07,20180730,2018,1305
851,41,3389,1100,41410107,07,,0,30,41410,2018,30,14125075.04,4486426.021,경기도 군포시 속달동 산8,입산자 실화,월요일,07,20180730,2018,0919
5805,41,3388,1920,41271107,07,,0,29,41271,2018,29,14124459.67,4486722.853,경기도 안산시 상록구 부곡동 산5-1,등산객 실화추정,일요일,07,20180729,2018,1650
3168,47,3387,1640,47150350,07,,0,29,47150,2018,29,14271711.53,4328377.069,경상북도 김천시 감문면 대양리 200-4임,농산물 소각,일요일,07,20180729,2018,1515
32145,42,3386,1900,42110340,07,,1,29,42110,2018,29,14200390.8,4543463.823,강원도 춘천시 남면 가정리 산88,예초기 과열추정,일요일,07,20180729,2018,1348
78412,47,3385,1500,47830350,07,,2,29,47830,2018,29,14281443.53,4263313.836,경상북도 고령군 개진면 양전리 산67-1,원인미상,일요일,07,20180729,2018,1015
2031,46,3384,1040,46710380,07,,0,28,46710,2018,28,14136631.34,4218164.751,전라남도 담양군 용면 월계리 산81-1,입산자 실화,토요일,07,20180728,2018,0900
1715,47,3383,1830,47760320,07,,0,24,47760,2018,24,14360176.24,4407011.844,경상북도 영양군 청기면 행화리 산132,원인미상,화요일,07,20180724,2018,1646
5519,45,3382,1530,45720320,07,,0,24,45720,2018,24,14201420.95,4284777.326,전라북도 진안군 안천면 노성리 산31,풀베기 작업장 담뱃불 실화추정,화요일,07,20180724,2018,1250
1400,43,3381,1551,43740340,07,,0,23,43740,2018,23,14243406.44,4324434.301,충청북도 영동군 매곡동 수원리 산17-1,농업부산시물(밤나무 전지목)소각,월요일,07,20180723,2018,1438
8374,43,3380,1920,43730350,07,,0,21,43730,2018,21,14231833.22,4349964.651,충청북도 옥천군 청산면 삼방리 산33,원인미상,월요일,07,20180721,2018,1438
1881,46,3379,1350,46780350,07,,0,17,46780,2018,17,14151543.03,4155009.45,전라남도 보성군 복내면 일봉리 산87,풀베기 사업장 실화추정,화요일,07,20180717,2018,1230
4860,44,3378,1440,44230380,07,,0,17,44230,2018,17,14167142.01,4330135.821,충청남도 논산시 벌곡면 양산리 산24-1,풀베기 사업장 실화추정(담뱃불),화요일,07,20180717,2018,1205
2118,47,3377,1120,47113250,06,,0,26,47113,2018,26,14402100.39,4318318.312,경상북도 포항시 북구 흥해읍 흥안리 산26,농산부산시물 소각추정,화요일,06,20180626,2018,1031
8174,47,3376,1744,47830310,06,,0,25,47830,2018,25,14269161.2,4271789.974,경상북도 고령군 덕곡면 노리 산113,무속행위 추정,월요일,06,20180625,2018,1543
632,48,3375,1010,48870330,06,,0,25,48870,2018,25,14223617.5,4226630.215,경상남도 함양군 유림면 손곡리 산24-4,입산자 실화,월요일,06,20180625,2018,0928
6305,42,3374,2000,42720330,06,,0,24,42720,2018,24,14254987.78,4549601.173,강원도 홍천군 내촌면 화상대리 산46-1,입산자 실화,일요일,06,20180624,2018,1730
33334,42,3373,2000,42720380,06,,1,24,42720,2018,24,14233826.28,4539090.618,강원도 홍천군 북방면 화동리 산47,입산자 실화,일요일,06,20180624,2018,1642
1102,47,3372,1630,47113250,06,,0,24,47113,2018,24,14406915.18,4313672.732,경상북도 포항시 북구 흥해읍 죽천리 산13-28,원인미상,일요일,06,20180624,2018,1551
1414,48,3371,1700,48270310,06,,0,24,48270,2018,24,14326960.4,4239574.832,경상남도 밀양시 부북면 퇴로리 산16-1,입산자 실화,일요일,06,20180624,2018,1525
129146,47,3370,2200,47130350,06,,3,24,47130,2018,24,14364935.48,4282320.928,경상북도 경주시 서면 천촌리 산78,낚시꾼 실화추정,일요일,06,20180624,2018,1430
9884,48,3369,1700,48880390,06,,0,24,48880,2018,24,14246755.82,4244318.134,경상남도 거창군 신원면 수원리 산111,입산자 실화,일요일,06,20180624,2018,1253
3680,45,3368,1430,45740250,06,,0,24,45740,2018,24,14193914.46,4248504.204,전라북도 장수군 장수동 덕산리 산54-1,입산자 실화,일요일,06,20180624,2018,1220
2374,43,3367,1850,43740350,06,,0,23,43740,2018,23,14238492.79,4322815.046,충청북도 영동군 상촌면 돈대리 산83,입산자 실화추정,토요일,06,20180623,2018,1719
4842,47,3365,1720,47170420,06,,0,23,47170,2018,23,14338818.48,4405476.372,경상북도 안동시 도산면 온혜리 산168,쓰레기 소각,토요일,06,20180623,2018,1455
5751,42,3364,2000,42110380,06,,0,23,42110,2018,23,14233832.4,4582232.169,강원도 춘천시 북산면 추곡리 산261,입산자 실화,토요일,06,20180623,2018,1420
10866,47,3363,1508,47150400,06,,0,23,47150,2018,23,14264731.58,4304149.007,경상북도 김천시 조마면 신왕리 산50,농산부산시물 소각,토요일,06,20180623,2018,1314
9115,47,3362,1550,47850250,06,,0,23,47850,2018,23,14293357.38,4295736.9,경상북도 칠곡군 왜관읍 금산리 산88,입산자 실화추정(조사중),토요일,06,20180623,2018,1150
32414,42,3361,2330,42810310,06,,1,23,42810,2018,22,14261717.94,4588600.33,강원도 인제군 남면 관대리 산37-1,입산자 실화,금요일,06,20180622,2018,1802
2581,47,3402,1832,47730350,08,,0,04,47730,2018,04,14334712.35,4334309.243,경상북도 의성군 춘산면 빙계리 산39,입산자 실화추정,토요일,08,20180804,2018,1640
2100,43,3359,1605,43112320,06,,0,22,43112,2018,22,14186057.42,4365548.048,충청북도 청주시 서원구 현도면 달계리 산79,쓰레기 소각,금요일,06,20180622,2018,1457
2883,44,3358,1630,44150360,06,,0,22,44150,2018,22,14153665,4377212.458,충청남도 공주시 의당면 두만리 산23-1,입산자 실화추정,금요일,06,20180622,2018,1400
6178,47,3357,1605,47190114,06,,0,22,47190,2018,22,14287592.82,4315986.179,경상북도 구미시 광평동 산58,원인미상,금요일,06,20180622,2018,1400
6412,43,3356,1445,43745250,06,,0,22,43745,2018,22,14200446.35,4412461.847,충청북도 증평군 증평읍 연탄리 산37-1,입산자 실화,금요일,06,20180622,2018,1310
7829,43,3355,0714,43111350,06,,0,22,43111,2018,22,14198617.37,4371010.321,충청북도 청주시 상당구 문의면 노현리 산6-7,입산자 실화추정,금요일,06,20180622,2018,0344
46640,47,2678,0720,47850250,04,,1,29,47850,2017,28,14293358.88,4295737.337,경상북도 칠곡군 왜관읍 금산리 산88,입목(아까시나무)소각,금요일,04,20170428,2017,1822
1200,43,2677,1505,43150310,04,,0,28,43150,2017,28,14267241.36,4446336.194,충청북도 제천시 금성면 월굴리 산70-1,등산객 실화,금요일,04,20170428,2017,1415
0,42,2676,2000,42720390,04,,0,28,42720,2017,28,14298112.74,4558859.227,강원도 홍천군 내면 광원리 산197-1,입산자 실화,금요일,04,20170428,2017,1400
0,45,2675,1650,45710370,04,,0,28,45710,2017,28,14151740.01,4302090.548,전라북도 완주군 비봉면 내월리 산65-1,입산자 실화,금요일,04,20170428,2017,1341
23630,47,2674,1623,47850320,04,,0,28,47850,2017,28,14307566.31,4303659.032,경상북도 칠곡군 동명면 가천리 산123,입산자 실화추정,금요일,04,20170428,2017,1319
0,44,2673,1510,44180340,04,,0,28,44180,2017,28,14094495.75,4361991.238,충청남도 보령시 청소면 정전리 산25-1,주택 화덕 불씨(화기물 취급 부주의),금요일,04,20170428,2017,1220
590,43,2672,1213,43130360,04,,0,28,43130,2017,28,14227736.09,4446088.635,충청북도 충주시 노은면 수룡리 산84,등산객 실화,금요일,04,20170428,2017,1132
0,41,2671,1800,41610259,04,,1,28,41610,2017,28,14178086.27,4484386.635,경기도 광주시 곤지암읍 수양리 산127,조사중,금요일,04,20170428,2017,1120
0,44,2670,1800,44200310,04,,0,27,44200,2017,27,14138061.67,4397397.624,충청남도 아산시 송악면 마곡리 111-4,성묘객 실화추정,목요일,04,20170427,2017,1715
0,44,2669,1730,44180102,04,,0,27,44180,2017,27,14094867.85,4352806.322,충청남도 보령시 죽정동 산38,입산자 실화,목요일,04,20170427,2017,1540
0,44,2668,1900,44760410,04,,0,27,44760,2017,27,14123212.17,4323741.554,충청남도 부여군 임천면 발산리 산33,밤나무 접목작업(파라핀 가열)중 실화추정,목요일,04,20170427,2017,1425
490,47,2667,1535,47170380,04,,0,27,47170,2017,27,14344978.02,4370295.355,경상북도 안동시 임하면 금소리 산67-1,입산자 실화,목요일,04,20170427,2017,1425
0,41,2666,1500,41820345,04,,0,27,41820,2017,27,14180293.1,4568839.339,경기도 가평군 조종면 상판리 산33-1,입산자 실화,목요일,04,20170427,2017,1345
0,41,2665,1700,41610330,04,,0,27,41610,2017,27,14172466.49,4483444.268,경기도 광주시 도척면 상림리 산1-1,담뱃불 실화,목요일,04,20170427,2017,1231
0,41,2664,1100,41830370,04,,0,27,41830,2017,27,14225231.06,4519206.389,경기도 양평군 청운면 신론리 산50,비닐하우스 배관작업(용접),목요일,04,20170427,2017,0910
0,44,2663,1840,44150400,04,,0,26,44150,2017,26,14128425.41,4368991.084,충청남도 공주시 신풍면 용수리 산34-6,입산자 실화,수요일,04,20170426,2017,1730
20620,43,2662,0616,43760250,04,,2,27,43760,2017,26,14232779.17,4412503.352,충청북도 괴산군 괴산읍 검승리 산26-1,산나물 채취자 실화,수요일,04,20170426,2017,1720
0,41,2661,1730,41590262,04,,0,26,41590,2017,26,14114567.47,4472171.548,경기도 화성시 남양읍 시리 639-3,쓰레기 소각,수요일,04,20170426,2017,1526
0,42,2660,2100,42720310,04,,0,26,42720,2017,26,14237364.05,4555696.395,강원도 홍천군 화촌면 풍천리 산77,입산자 실화,수요일,04,20170426,2017,1520
0,28,2659,1730,28710310,04,,0,26,28710,2017,26,14080826.77,4537331.632,인천광역시 강화군 선원면 금월리 산97,원인미상(조사중),수요일,04,20170426,2017,1448
0,41,2658,1355,41430110,04,,0,26,41430,2017,26,14133451.25,4483059.638,경기도 의왕시 월암동 산38,조사중,수요일,04,20170426,2017,1322
6820,47,2657,1400,47900400,04,,0,26,47900,2017,26,14292393.18,4380786.749,경상북도 예천군 지보면 수월리 산32,농산폐기물 소각,수요일,04,20170426,2017,1218
0,30,2656,1400,30200145,04,,0,26,30200,2017,26,14181932.98,4363482.077,대전광역시 유성구 봉산동 산2,쓰레기 소각,수요일,04,20170426,2017,1056
0,28,2655,2000,28200102,04,,0,24,28200,2017,24,14105607.34,4505490.503,인천광역시 남동구 간석동 산19-3,입산자 실화,월요일,04,20170424,2017,1853
0,41,2654,1900,41650340,04,,0,24,41650,2017,24,14148203.23,4576377.475,경기도 포천시 신북면 덕둔리 산253-49,입산자 실화,월요일,04,20170424,2017,1700
0,41,2653,1830,41820250,04,,0,24,41820,2017,24,14191722.55,4562018.958,경기도 가평군 가평읍 마장리 산147,입산자 실화,월요일,04,20170424,2017,1443
0,41,2652,1630,41210101,04,,0,24,41210,2017,24,14121456.44,4503338.28,경기도 광명시 광명동 601-4,입산자 실화추정,월요일,04,20170424,2017,1426
0,41,2651,1600,41830310,04,,0,24,41830,2017,24,14192013.81,4502109.092,경기도 양평군 강상면 화양리 산95-2,쓰레기 소각추정,월요일,04,20170424,2017,1420
7158,42,2650,1449,42150370,04,,0,24,42150,2017,24,14341065.91,4557368.166,강원도 강릉시 연곡면 동덕리 산88,담뱃불 실화,월요일,04,20170424,2017,1359
0,28,2649,1700,28260119,04,,1,24,28260,2017,24,14096518.26,4521834.727,인천광역시 서구 오류동 807-1,원인미상,월요일,04,20170424,2017,1340
0,44,2648,1530,44270340,04,,0,24,44270,2017,24,14086945.85,4421776.597,충청남도 당진시 정미면 대조리 31,입산자 담뱃불 실화,월요일,04,20170424,2017,1340
0,44,2647,1500,44210330,04,,0,24,44210,2017,24,14066248.27,4413823.604,충청남도 서산시 팔봉면 어송리 산143,입산자 실화,월요일,04,20170424,2017,1122
0,41,2646,1900,41590350,04,,0,23,41590,2017,23,14107050.99,4462571.575,경기도 화성시 서신면 홍법리 산83,쓰레기 소각,일요일,04,20170423,2017,1640
0,44,2645,1710,44150250,04,,0,23,44150,2017,23,14136878.34,4380141.644,충청남도 공주시 유구읍 구계리 산26-11,입산자 실화,일요일,04,20170423,2017,1615
0,47,2644,1740,47930360,04,,0,23,47930,2017,23,14393446.43,4403649.269,경상북도 울진군 온정면 선구리 산159,입산자 실화추정,일요일,04,20170423,2017,1535
7180,42,2643,1607,42210112,04,,0,23,42210,2017,23,14299950.19,4606545.421,강원도 속초시 설악동 산40,전기누전(전선피복 노출),일요일,04,20170423,2017,1535
3567,42,2641,1601,42800250,04,,0,23,42800,2017,23,14248623.8,4604538.539,강원도 양구군 양구읍 도사리 산257,원인미상,일요일,04,20170423,2017,1403
1139,42,2640,1420,42750310,04,,0,23,42750,2017,23,14316443.95,4463778.434,강원도 영월군 중동면 연상리 산133,쓰레기 소각,일요일,04,20170423,2017,1311
0,41,2639,1630,41820350,04,,2,23,41820,2017,23,14193685.98,4563283.737,경기도 가평군 북면 이곡리 산112,입산자 실화,일요일,04,20170423,2017,1236
134,42,2638,0430,42730250,04,,0,23,42730,2017,23,14251699.22,4508515.257,강원도 횡성군 횡성읍 조곡리 산30-2,원인미상,일요일,04,20170423,2017,0308
0,41,2637,2200,41281108,04,,0,22,41281,2017,22,14134122.39,4532062.457,경기도 고양시 덕양구 효자동 산19-1,입산자 실화추정,토요일,04,20170422,2017,1748
1812,42,2635,1208,42820320,04,,0,20,42820,2017,20,14302877.95,4626609.522,강원도 고성군 죽왕면 오봉리 산121-1,입산자 실화,목요일,04,20170420,2017,1130
0,41,2634,1830,41480370,04,,0,19,41480,2017,19,14129022.55,4570561.834,경기도 파주시 적성면 마지리 산100-1,조사중,수요일,04,20170419,2017,1523
300,43,2633,1355,43111340,04,,0,16,43111,2017,16,14192992.43,4376792.823,충청북도 청주시 상당구 남일면 화당리 산2-5,(화목)주택부지내 화목보일러 취급 부주의,일요일,04,20170416,2017,1330
0,41,2632,1420,41610107,04,,0,16,41610,2017,16,14159762.05,4497200.113,경기도 광주시 삼동 산54,쓰레기 소각,일요일,04,20170416,2017,1135
4000,48,2631,1830,48890250,04,,0,15,48890,2017,15,14266145.74,4243384.657,경상남도 합천군 합천읍 서산리 산257-2,입산자 실화,토요일,04,20170415,2017,1720
0,43,2630,1727,43130310,04,,0,15,43130,2017,15,14251437.18,4425810.049,충청북도 충주시 살미면 내사리 산7,등산객 실화,토요일,04,20170415,2017,1526
0,28,1940,1700,28260117,02,,0,25,28260,2016,25,14099660.79,4526265.662,인천광역시 서구 대곡동 산176-1,원인미상,목요일,02,20160225,2016,1414
0,28,1939,1630,28710320,02,,0,25,28710,2016,25,14074723.78,4539779.041,인천광역시 강화군 불은면 삼성리 산176,입산자 실화,목요일,02,20160225,2016,1030
0,26,1938,0426,26200111,02,,1,26,26200,2016,24,14365380.15,4174661.798,부산광역시 영도구 영선동4가 1275-4,조사중,수요일,02,20160224,2016,0045
0,26,1937,0426,26200111,02,,1,24,26200,2016,24,14365631.48,4174244.974,부산광역시 영도구 영선2동 1275,기타(직접입력),수요일,02,20160224,2016,0045
0,42,1936,1930,42790340,02,,0,23,42790,2016,23,14190952.28,4593821.247,강원도 화천군 사내면 광덕리 산3,입산자 실화추정,화요일,02,20160223,2016,1750
0,47,1935,1616,47900400,02,,0,23,47900,2016,23,14295001.95,4381672.41,경상북도 예천군 지보면 송평리 산13,밭두렁 소각,화요일,02,20160223,2016,1435
0,42,1934,1554,42800250,02,,0,23,42800,2016,23,14250866.58,4602707.949,강원도 양구군 양구읍 한전리 산17-2외3,UDT훈련 중 교탄 사용,화요일,02,20160223,2016,1352
0,42,1933,1554,42800250,02,,0,23,42800,2016,23,14251116.99,4602329.203,강원도 양구군 양구읍 한전리 산17-2,기타(직접입력),화요일,02,20160223,2016,1352
0,42,1932,1520,42810320,02,,1,23,42810,2016,23,14290962.52,4611673.094,강원도 인제군 북면 용대리 산256,입산자 실화추정,화요일,02,20160223,2016,1340
0,31,1931,1358,31200124,02,,0,23,31200,2016,23,14403597.12,4238301.403,울산광역시 북구 양정동 산114,조사중,화요일,02,20160223,2016,1132
0,42,1930,1735,42770320,02,,0,21,42770,2016,21,14337924.43,4475988.361,강원도 정선군 남면 무릉리 산311,(화목)보일러 불씨비화 추정,일요일,02,20160221,2016,1515
0,26,1929,1430,26710256,02,,0,21,26710,2016,21,14377641.06,4206901.004,부산광역시 기장군 정관면 매학리 산57,담뱃불실화,일요일,02,20160221,2016,1330
0,26,1928,1430,26710256,02,,0,21,26710,2016,21,14377387.87,4207315.488,부산광역시 기장군 정관읍 매학리 산57,담뱃불 실화,일요일,02,20160221,2016,1330
0,41,1927,1425,41650340,02,,0,21,41650,2016,21,14159728.34,4567336.119,경기도 포천시 신북면 가채리 산23-2,입산자 실화(밭에 버린 화목난로 재 비화),일요일,02,20160221,2016,1300
0,41,1926,1251,41820310,02,,0,21,41820,2016,21,14191140.72,4536535.59,경기도 가평군 설악면 사룡리 산43-1,쓰레기 소각,일요일,02,20160221,2016,1152
0,42,1925,1330,42770259,02,,0,21,42770,2016,21,14324369.69,4469919.832,강원도 정선군 신동읍 조동리 산51-1,철도 고압선 절단 스파크,일요일,02,20160221,2016,0906
0,48,1924,2330,48740320,02,,0,20,48740,2016,20,14307065.77,4245732.702,경상남도 창녕군 성산면 방리 산224-1,쓰레기 소각추정,토요일,02,20160220,2016,2050
0,26,1923,0450,26200111,02,,0,19,26200,2016,19,14365631.48,4174244.974,부산광역시 영도구 영선2동 1275,기타(직접입력),금요일,02,20160219,2016,0255
0,26,1922,0450,26200111,02,,0,19,26200,2016,19,14365380.15,4174661.798,부산광역시 영도구 영선동4가 1275-3,조사중,금요일,02,20160219,2016,0255
0,42,1921,0200,42170111,02,,1,19,42170,2016,18,14372118.7,4517065.018,강원도 동해시 발한동 산17,기타(직접입력),목요일,02,20160218,2016,2320
0,42,1920,0200,42170111,02,,0,19,42170,2016,18,14371858.65,4517453.959,강원도 동해시 발한동 산17번지 외 1,원인미상,목요일,02,20160218,2016,2320
0,47,1919,1700,47830320,02,,0,18,47830,2016,18,14279748.95,4269463.607,경상북도 고령군 운수면 월산리 산1-2,입산자 실화(정신이상자 성냥불 실화),목요일,02,20160218,2016,1640
0,41,1918,1900,41273110,02,,0,11,41273,2016,11,14092941.97,4476031.753,경기도 안산시 단원구 대부동동 1136,농산폐기물 소각,목요일,02,20160211,2016,1530
0,41,1917,1900,41273110,02,,0,11,41273,2016,11,14093174.08,4475645.887,경기도 안산시 단원구 대부동 1136,농산폐기물소각,목요일,02,20160211,2016,1530
0,41,1916,1640,41550350,02,,0,11,41550,2016,11,14162201.2,4442477.55,경기도 안성시 대덕면 신령리 산36-5,쓰레기 소각추정,목요일,02,20160211,2016,1515
0,41,1915,1800,41650340,02,,1,11,41650,2016,11,14161494.62,4571678.271,경기도 포천시 신북면 신평리 산46-1,쓰레기 소각(묘지관리자 쓰레기 소각),목요일,02,20160211,2016,1415
0,28,1914,1500,28200108,02,,0,11,28200,2016,11,14107244.35,4499304.35,인천광역시 남동구 남촌도림동 산55,쓰레기소각,목요일,02,20160211,2016,1339
0,28,1913,1500,28200108,02,,0,11,28200,2016,11,14107010.35,4499688.519,인천광역시 남동구 수산동 산55,쓰레기 소각,목요일,02,20160211,2016,1339
0,47,1912,1602,47760250,02,,0,10,47760,2016,10,14375474.31,4393763.126,경상북도 영양군 영양읍 하원리 산32,농산폐기물 소각,수요일,02,20160210,2016,1515
0,41,1911,1550,41670320,02,,1,10,41670,2016,10,14193935.69,4490338.594,경기도 여주군 흥천면 문장리 산72,쓰레기 소각,수요일,02,20160210,2016,1425
0,41,1910,1550,41670320,02,,1,10,41670,2016,10,14193693.47,4490725.496,경기도 여주시 흥천면 문장리 산72,쓰레기 소각,수요일,02,20160210,2016,1425
0,42,1909,1545,42110380,02,,0,10,42110,2016,10,14229070.75,4575851.618,강원도 춘천시 북산면 청평리 산182-4,무속행위,수요일,02,20160210,2016,1340
0,28,1908,1600,28185105,02,,0,10,28185,2016,10,14099521.85,4497144.153,인천광역시 연수구 동춘동 산74,담뱃불 실화,수요일,02,20160210,2016,1254
0,28,1907,1600,28185105,02,,0,10,28185,2016,10,14100099.17,4494810.237,인천광역시 연수구 동춘1동 산74,담뱃불 실화,수요일,02,20160210,2016,1254
