발생연도,발생일자,발생시간,진화시간_분,주소,시군구,발생원인,피해면적,대형산불여부,평균기온(°C),일강수량(mm),평균 풍속(m/s),기상데이터_출처
2020,20201031,1500,200.0,충청남도 서산시 대산읍 기은리 산195-4,서산시,입산자실화,0,False,15.1,0.0,4.0,충청남도 서산시 대산읍 대죽리
2020,20201031,1157,153.0,경상북도 안동시 풍산읍 현애리 산14-1,안동시,입산자실화추정,0,False,8.725,0.0,0.8500000000000001,경상북도 안동시 예안면 정산리
2020,20201031,20,151.0,대구광역시 남구 대명동 산224,남구,입산자실화추정,0,False,10.285714285714286,0.0,0.8285714285714285,대구 광역 평균
2020,20201030,1726,184.0,경기도 의정부시 호원동 산119-14,의정부시,입산자실화,0,False,9.0,0.0,0.5,경기도 의정부시 용현동
2020,20201030,1423,83.0,강원도 평창군 진부면 상진부리 산84-1,평창군,입산자실화,0,False,5.366666666666667,0.0,1.25,(산지)강원특별자치도 평창군 대관령면 용산리
2020,20201030,1148,312.0,서울특별시 은평구 불광동 산42-1,은평구,입산자실화,0,False,8.0,0.0,0.5,서울특별시 은평구 진관동
2020,20201029,1405,355.0,경기도 양평군 용문면 신점리 산99-6,양평군,입산자실화,0,False,5.6000000000000005,0.0,0.9,경기도 양평군 용문면 중원리
2020,20201029,1400,135.0,강원도 정선군 신동읍 천포리 산41,정선군,농산폐기물소각,0,False,6.375,0.0,1.15,강원특별자치도 정선군 신동읍 예미리
2020,20201029,1340,90.0,경상북도 경주시 북군동 산51,경주시,입산자실화,0,False,10.42,0.0,1.82,경상북도 경주시 황성동
2020,20201029,1325,185.0,경기도 화성시 남양읍 무송리 산125-1,화성시,담뱃불실화,0,False,7.964285714285714,0.0,1.0178571428571428,경기 광역 평균
2020,20201028,1540,140.0,경기도 광주시 곤지암읍 신대리 산9-2,광주시,쓰레기소각,0,False,12.6,0.0,1.1,경기도 광주시 송정동
2020,20201028,1521,129.0,경상북도 의성군 의성읍 오로리 산66,의성군,원인미상,0,False,12.7,0.0,1.2000000000000002,경상북도 의성군 옥산면 구성리
2020,20201024,2222,518.0,강원도 삼척시 노곡면 고자리 68,삼척시,원인미상,1,False,8.666666666666666,0.0,2.5,강원특별자치도 삼척시 근덕면 궁촌리
2020,20201024,911,82.0,경상북도 영양군 청기면 산운리 산79-1,영양군,원인미상,1,False,6.35,0.0,1.9,경상북도 영양군 영양읍 감천리
2020,20201020,1655,45.0,경상남도 밀양시 무안면 동산리 산28,밀양시,입산자실화추정,0,False,13.0,0.0,1.0,경상남도 밀양시 단장면 고례리
2020,20201019,1034,266.0,경기도 군포시 속달동 산1-1,군포시,입산자실화,0,False,14.5,0.0,0.7,경기도 군포시 금정동
2020,20201018,1345,215.0,충청남도 금산군 추부면 요광리 산13,금산군,입산자실화추정,0,False,12.615625,0.0,1.55,충남 광역 평균
2020,20201018,1310,200.0,강원도 홍천군 화촌면 군업리 산10,홍천군,입산자실화추정,0,False,7.2,0.0,1.14,(산지)강원특별자치도 홍천군 내면 명개리
2020,20201017,2100,150.0,충청남도 금산군 추부면 서대리 산68-1,금산군,입산자실화추정,0,False,12.315625,0.875,1.578125,충남 광역 평균
2020,20201017,1351,79.0,경기도 가평군 청평면 대성리 산42-8,가평군,입산자실화,0,False,8.566666666666666,0.0,0.8666666666666667,경기도 가평군 북면
2020,20201016,1540,110.0,경상남도 통영시 광도면 황리 산48,통영시,입산자실화,0,False,16.066666666666666,0.8333333333333334,2.533333333333333,경상남도 통영시 한산면 매죽리
2020,20201016,1040,200.0,전라북도 남원시 어현동 산46,남원시,입산자실화추정,0,False,8.9,0.0,0.5,전북특별자치도 남원시 산내면
2020,20201015,1610,350.0,전라북도 남원시 금지면 상귀리 산37,남원시,입산자실화추정,0,False,9.8,0.0,0.8,전북특별자치도 남원시 산내면
2020,20201014,1845,75.0,부산광역시 동구 범일동 산65-143,동구,담뱃불실화,0,False,15.633333333333333,0.0,1.8083333333333331,부산 광역 평균
2020,20201013,1440,140.0,강원도 홍천군 화촌면 군업리 산10,홍천군,입산자실화추정,0,False,9.76,0.0,1.12,(산지)강원특별자치도 홍천군 내면 명개리
2020,20201013,722,160.0,경상북도 김천시 농소면 노곡리 산1-6,김천시,입산자실화추정,0,False,12.0,0.0,1.4,경상북도 김천시 대덕면 중산리
2020,20201011,744,166.0,강원도 홍천군 화촌면 군업리 산10,홍천군,입산자실화추정,0,False,11.02,0.0,1.04,(산지)강원특별자치도 홍천군 내면 명개리
2020,20201010,1444,136.0,경상남도 사천시 축동면 탑리 산147-13,사천시,쓰레기 소각,0,False,18.55,0.0,2.05,경상남도 사천시 대방동
2020,20201009,1703,,강원도 홍천군 서석면 풍암리 산34-2,홍천군,입산자실화추정,0,False,11.42,0.0,1.92,(산지)강원특별자치도 홍천군 내면 명개리
2020,20201009,1200,210.0,인천광역시 옹진군 영흥면 선재리 산100-21,옹진군,입산자실화추정,0,False,17.933333333333334,0.0,2.7777777777777777,인천광역시 옹진군 백령면 연화리
2020,20201007,1557,93.0,경기도 가평군 조종면 운악리 산162-1,가평군,입산자실화,0,False,12.333333333333334,0.0,0.9,경기도 가평군 북면
2020,20201006,1417,193.0,강원도 춘천시 사북면 고성리 산102,춘천시,입산자실화추정,0,False,10.1,0.0,0.925,강원특별자치도 춘천시 북산면 추곡리
2020,20200927,1254,236.0,경상북도 예천군 지보면 만화리 산98,예천군,입산자실화추정,0,False,17.15,0.0,0.9,경상북도 예천군 예천읍 동본리
2020,20200926,1337,173.0,전라남도 곡성군 죽곡면 원달리 산6,곡성군,입산자실화추정,0,False,18.73333333333333,0.0,0.7999999999999999,전라남도 곡성군 석곡면 유정리
2020,20200823,1912,218.0,경상북도 포항시 남구 호미곶면 대동배리 산108-3,포항시,원인미상,0,False,25.3,0.0,1.2,경상북도 포항시 남구 호미곶면 대보리
2020,20200623,1759,21.0,경기도 광명시 가학동 550-1,광명시,농산폐기물소각,0,False,26.9,0.0,1.4,경기도 광명시 철산동
2020,20200623,945,225.0,강원도 홍천군 동면 속초리 산271,홍천군,입산자실화추정,0,False,23.62,0.0,1.075,(산지)강원특별자치도 홍천군 내면 명개리
2020,20200622,1512,108.0,경기도 하남시 배알미동 산138,하남시,전신주도복에의한발화(추정),0,False,27.6,0.0,0.75,경기도 하남시 덕풍동
2020,20200621,1511,156.0,경기도 의왕시 왕곡동 산90,의왕시,담뱃불실화,0,False,23.1,0.0,0.8,경기도 의왕시 고천동
2020,20200620,1818,42.0,경기도 고양시 덕양구 대자동 산148-2,고양시,입산자실화,0,False,23.0,0.0,1.2,경기도 고양시 일산동구 성석동
2020,20200620,1327,43.0,경기도 김포시 대곶면 오니산리 산8-12,김포시,용접불꽃,0,False,23.35,0.0,1.65,경기도 김포시 양촌읍 누산리
2020,20200616,1346,24.0,경기도 화성시 서신면 용두리 586-2,화성시,쓰레기태우기,0,False,19.3,0.0,3.4,경기도 화성시 서신면 백미리
2020,20200613,1510,170.0,강원도 춘천시 동면 월곡리 산2-1,춘천시,입산자실화추정,0,False,25.025,0.0,1.0,강원특별자치도 춘천시 북산면 추곡리
2020,20200610,1954,6.0,대구광역시 동구 봉무동 산3-1,동구,입산자실화추정,0,False,28.5,0.0,1.4,대구광역시 동구 신암동
2020,20200609,1821,119.0,경기도 안성시 공도읍 웅교리 198-8,안성시,담뱃불실화,0,False,25.9,0.0,1.5,경기도 안성시 공도읍 불당리
2020,20200609,1239,81.0,경기도 하남시 하사창동 산70,하남시,송전선로합선,0,False,25.9,0.0,0.8,경기도 하남시 덕풍동
2020,20200306,1434,61.0,경상북도 영덕군 영덕읍 매정리 산113,영덕군,쓰레기소각,0,False,4.9,0.0,1.8,경상북도 영덕군 영덕읍 구미리
2020,20200306,1400,103.0,경상남도 창원시 마산합포구 진전면 양촌리 산23,창원시,성묘객실화,1,False,5.533333333333334,0.0,1.6333333333333335,경상남도 창원시 마산회원구 양덕동
2020,20200306,1348,62.0,경기도 이천시 율면 월포리 산70-11,이천시,담뱃불실화,0,False,2.5,0.0,0.85,경기도 이천시 백사면 조읍리
2020,20200306,1308,72.0,경상북도 안동시 남후면 고상리 산89-5,안동시,차량화재,0,False,1.7999999999999998,0.0,0.975,경상북도 안동시 예안면 정산리
2020,20200305,2019,191.0,대구광역시 달성군 가창면 용계리 산120-1,달성군,입산자실화추정,0,False,4.1,0.0,2.2,대구광역시 달성군 다사읍 문산리
2020,20200305,1843,87.0,경기도 이천시 백사면 현방리 산28-3,이천시,입산자실화,0,False,1.4,0.0,2.35,경기도 이천시 백사면 조읍리
2020,20200305,1509,66.0,경기도 양평군 양서면 증동리 산11-1,양평군,소각재투기,0,False,-0.3333333333333333,0.0,1.4,경기도 양평군 용문면 중원리
2020,20200305,1331,149.0,경상북도 예천군 호명면 본포리 산31-2,예천군,농산폐기물실화,1,False,2.1,0.0,1.9,경상북도 예천군 예천읍 동본리
2020,20200304,1951,159.0,대구광역시 달성군 가창면 용계리 산85-9,달성군,입산자실화추정,0,False,7.0,0.0,3.0,대구광역시 달성군 다사읍 문산리
2020,20200304,1641,49.0,인천광역시 강화군 하점면 삼거리 산152,강화군,무단취사,0,False,1.9333333333333331,0.0,3.0666666666666664,인천광역시 강화군 양도면 도장리
2020,20200304,1435,75.0,경기도 파주시 파평면 눌노리 산23-2,파주시,담뱃불실화,0,False,1.6,0.0,2.6666666666666665,경기도 파주시 장단면 도라산리
2020,20200304,1355,115.0,세종특별자치시 금남면 달전리 산24-1,금남면,온수공급호스연결부주의,0,False,3.4,0.0,2.4,세종특별자치시 금남면 용포리
2020,20200303,1503,37.0,경상남도 거제시 동부면 구천리 산138-12,거제시,입산자실화추정,0,False,9.275,0.0,4.0,경상남도 거제시 능포동
2020,20200224,1552,10.0,경기도 광명시 철산동 450,광명시,어린이불장난,0,False,7.9,0.0,1.3,경기도 광명시 철산동
2020,20200224,1442,58.0,경기도 파주시 광탄면 영장리 산42-1,파주시,입산자실화,0,False,5.533333333333334,0.0,1.1,경기도 파주시 장단면 도라산리
2020,20200224,1258,137.0,강원도 춘천시 남산면 산수리 산144,춘천시,밭두렁소각,0,False,4.575,0.0,1.075,강원특별자치도 춘천시 북산면 추곡리
2020,20200223,1028,192.0,경상북도 봉화군 소천면 서천리 산106-1,봉화군,화목보일러불티부주의,0,False,-0.8,0.0,1.3,(산지)경상북도 봉화군 석포면 대현리
2020,20200221,1244,196.0,경상남도 창원시 의창구 퇴촌동 산47,창원시,담뱃불실화추정,0,False,8.633333333333333,1.5,1.4333333333333331,경상남도 창원시 마산회원구 양덕동
2020,20200220,1612,168.0,충청북도 영동군 용화면 월전리 산36-1,영동군,쓰레기소각,0,False,3.0,0.0,0.65,충청북도 영동군 양강면 가동리
2020,20200220,1450,45.0,울산광역시 울주군 삼남읍 가천리 산155,울주군,농산폐기물실화,0,False,7.225,0.0,2.0,울산광역시 울주군 삼동면 금곡리
2020,20200219,1927,63.0,경상북도 구미시 진평동 산8-9,구미시,원인미상,0,False,2.6,0.0,1.6,경상북도 구미시 선산읍 이문리
2020,20200215,1337,51.0,경상북도 포항시 북구 흥해읍 흥안리 산40-2,포항시,입산자실화추정,0,False,12.8,0.0,2.1,경상북도 포항시 남구 호미곶면 대보리
2020,20200215,1240,60.0,전라북도 남원시 산내면 백일리 53-1,남원시,입산자실화추정,0,False,6.6,2.5,1.1,전북특별자치도 남원시 산내면
2020,20200211,2237,69.0,경상북도 군위군 의흥면 지호리 산37,군위군,원인미상,0,False,4.265384615384615,0.0,1.328,경북 광역 평균
2020,20200211,1647,58.0,경기도 여주시 금사면 도곡리 산14,여주시,영농폐기물소각,0,False,3.65,0.0,1.0,경기도 여주시
2020,20200211,1452,145.0,경기도 동두천시 광암동 산26,동두천시,산업현장 비화(용접중불꽃),0,False,4.410714285714286,0.0,0.9660714285714286,경기 광역 평균
2020,20200211,1446,54.0,충청남도 논산시 노성면 읍내리 22-7,논산시,입산자실화,0,False,5.05,0.0,0.95,충청남도 논산시 덕지동
2020,20200211,1308,77.0,경기도 파주시 송촌동 718-8,파주시,입산자실화,0,False,3.266666666666667,0.0,1.0,경기도 파주시 장단면 도라산리
2020,20200211,1134,176.0,경상북도 안동시 일직면 운산리 산22-1,안동시,담뱃불실화,0,False,2.8,0.0,0.8,경상북도 안동시 예안면 정산리
2020,20200210,2143,62.0,인천광역시 부평구 산곡동 산98-9,부평구,입산자실화추정,0,False,1.8,0.0,0.3,인천광역시 부평구 구산동
2020,20200210,1204,56.0,경기도 평택시 서탄면 사리 723-1,평택시,논밭두렁소각,0,False,4.0,0.0,0.9,경기도 평택시 비전동
2020,20200210,1035,104.0,충청남도 천안시 목천읍 신계리 산51,천안시,화목보일러불티,0,False,3.5,0.0,0.7,충청남도 천안시 서북구 직산읍 군서리
2020,20200209,2310,35.0,충청남도 논산시 노성면 송단리 산2-1,논산시,입산자실화,0,False,-1.15,0.0,1.15,충청남도 논산시 덕지동
2020,20200209,2123,42.0,경기도 성남시 중원구 상대원동 산141,성남시,담뱃불실화,0,False,-1.5767857142857142,0.0,1.2625,경기 광역 평균
2020,20200209,2110,74.0,대구광역시 달성군 가창면 오리 산385,달성군,입산자실화,0,False,1.4,0.0,1.3,대구광역시 달성군 다사읍 문산리
2020,20200209,1848,76.0,강원도 원주시 신림면 황둔리 산3,원주시,담뱃불실화추정,0,False,-2.9,0.0,1.675,강원특별자치도 원주시 신림면 신림리
2020,20200209,1548,57.0,경상남도 진주시 이반성면 하곡리 산109,진주시,건축물화재비화,0,False,-0.15,0.0,1.45,경상남도 진주시 수곡면 사곡리
2020,20200209,1530,150.0,전라북도 완주군 비봉면 대치리 산109,완주군,입산자실화추정,0,False,-1.15,0.0,1.2999999999999998,전북특별자치도 완주군 구이면 원기리
2020,20200209,1300,90.0,충청북도 보은군 회인면 쌍암리 산58,보은군,성묘객실화,0,False,-3.3,0.0,1.3,충청북도 보은군 속리산면 상판리
2020,20200208,1750,40.0,경상남도 산청군 신안면 하정리 산166,산청군,논밭두렁소각,0,False,1.5499999999999998,0.0,2.5333333333333337,경상남도 산청군 시천면 중산리
2020,20200208,1225,45.0,경기도 파주시 탄현면 오금리 산19,파주시,입산자실화,0,False,-0.7000000000000001,0.0,1.7333333333333334,경기도 파주시 장단면 도라산리
2020,20200208,1202,20.0,강원도 강릉시 홍제동 산287,강릉시,쓰레기소각,0,False,-0.3714285714285714,1.6428571428571428,2.457142857142857,(산지)강원특별자치도 강릉시 왕산면 송현리
2020,20200208,705,49.0,강원도 춘천시 남산면 백양리 산144-42,춘천시,쓰레기소각,0,False,-1.075,0.0,1.375,강원특별자치도 춘천시 북산면 추곡리
2020,20200206,1532,57.0,경상남도 통영시 사량면 금평리 산71-3,통영시,담뱃불실화추정,0,False,1.1666666666666667,0.0,3.333333333333333,경상남도 통영시 한산면 매죽리
2020,20200205,1431,94.0,경기도 여주군 점동면 사곡리 산3-18,여주군,건축물실화,0,False,-6.95,0.0,2.35,경기도 여주시
2020,20200204,1528,102.0,전라남도 완도군 고금면 농상리 산251-1,완도군,논두렁소각,0,False,3.333333333333333,0.0,2.583333333333333,전라남도 완도군 신지면 월양리
2022,20220502,1635,100.0,경상북도 봉화군 명호면 관창리 산242,봉화군,태양광축전기과열추정,0,False,7.4,0.5,1.65,(산지)경상북도 봉화군 석포면 대현리
2022,20220423,1419,146.0,경상북도 봉화군 재산면 현동리 산128,봉화군,입산자(산약초채취)실화,0,False,15.45,0.0,1.4,(산지)경상북도 봉화군 석포면 대현리
2022,20220404,706,354.0,경상북도 봉화군 소천면 남회룡리 산51-1,봉화군,원인미상,4,False,7.199999999999999,0.0,1.45,(산지)경상북도 봉화군 석포면 대현리
2022,20220515,222,148.0,경상북도 봉화군 봉성면 외삼리 산103-5,봉화군,차량화재,0,False,11.75,0.0,1.5,(산지)경상북도 봉화군 석포면 대현리
2022,20220104,1225,205.0,경상북도 봉화군 물야면 북지리 산12-1,봉화군,컨테이너전기누전추정,0,False,-2.7,0.0,1.25,(산지)경상북도 봉화군 석포면 대현리
2022,20220601,1222,248.0,경상북도 봉화군 물야면 북지리 산86,봉화군,쓰레기소각추정,0,False,19.700000000000003,0.0,1.75,(산지)경상북도 봉화군 석포면 대현리
2022,20220226,1641,139.0,경상북도 봉화군 봉화읍 내성리 산23,봉화군,연탄재투기,0,False,2.95,1.25,2.15,(산지)경상북도 봉화군 석포면 대현리
2022,20220405,1329,10351.0,경상북도 봉화군 봉화읍 화천리 산39-1,봉화군,화목보일러재투기,130,True,9.35,0.0,1.95,(산지)경상북도 봉화군 석포면 대현리
2022,20220531,1633,118.0,경상북도 예천군 지보면 어신리 산77-3,예천군,양수기전기합선,0,False,21.8,0.0,1.7000000000000002,경상북도 예천군 예천읍 동본리
2022,20220126,210,110.0,경상북도 칠곡군 왜관읍 아곡리 산8,칠곡군,공장화재비화,0,False,1.4333333333333331,0.0,2.033333333333333,경상북도 칠곡군 가산면 학상리
2022,20220304,234,386.0,"경상북도 성주군 초전면 소성리 산14,산15-1",성주군,가로등누전(CCTV확인),7,False,6.9,0.0,2.7,경상북도 성주군 성주읍 삼산리
2022,20220125,2041,114.0,경상북도 성주군 용암면 상신리 산13,성주군,쓰레기소각추정,0,False,3.2,0.0,0.6,경상북도 성주군 성주읍 삼산리
2022,20221220,1551,64.0,"경상북도 성주군 선남면 용신리 산20,산21",성주군,입산자실화추정,0,False,-3.3,0.0,0.9,경상북도 성주군 성주읍 삼산리
2022,20220215,1304,566.0,경상북도 성주군 선남면 관화리 산33-15,성주군,공장화재비화,9,False,0.2,0.0,3.6,경상북도 성주군 성주읍 삼산리
2022,20220303,1801,59.0,경상북도 성주군 선남면 명포리 산50-16,성주군,공장화재비화,0,False,4.8,0.0,1.2,경상북도 성주군 성주읍 삼산리
2022,20220526,1655,185.0,경상북도 고령군 우곡면 사촌리 산131,고령군,입산자실화추정,0,False,21.3,0.0,1.5,경상북도 고령군 고령읍 내곡리
2022,20220119,138,392.0,경상북도 고령군 다산면 월성리 산39,고령군,입산자실화추정,1,False,-2.7,0.0,0.8,경상북도 고령군 고령읍 내곡리
2022,20220412,1333,3147.0,경상북도 고령군 다산면 송곡리 산41,고령군,고물상화재전이,10,False,20.8,0.0,1.6,경상북도 고령군 고령읍 내곡리
2022,20220216,1400,120.0,경상북도 고령군 성산면 삼대리 114,고령군,쓰레기(드럼통)소각,1,False,-4.5,0.0,1.9,경상북도 고령군 고령읍 내곡리
2022,20220124,1557,98.0,경상북도 고령군 대가야읍 쾌빈리 산1-2,고령군,산업현장실화(데크용접중),0,False,4.3,0.0,1.4,경상북도 고령군 고령읍 내곡리
2022,20220108,1658,87.0,경상북도 고령군 대가야읍 장기리 산82,고령군,입산자실화,0,False,-2.7,0.0,0.4,경상북도 고령군 고령읍 내곡리
2022,20221216,1149,181.0,경상북도 청도군 금천면 동곡리 산31-1,청도군,아궁이재투기,0,False,0.55,0.0,1.9,경상북도 청도군 화양읍 송북리
2022,20220409,1342,58.0,경상북도 영덕군 영해면 벌영리 산35-11,영덕군,입산자실화,0,False,19.8,0.0,2.1,경상북도 영덕군 영덕읍 구미리
2022,20220411,53,142.0,경상북도 영덕군 영해면 대진리 산35,영덕군,펌프전기발화,1,False,20.1,0.0,1.9,경상북도 영덕군 영덕읍 구미리
2022,20220119,1113,332.0,경상북도 영덕군 영해면 괴시리 산67-1,영덕군,입산자실화,3,False,-0.2,0.0,2.7,경상북도 영덕군 영덕읍 구미리
2022,20221020,1538,150.0,경상북도 영덕군 축산면 축산리 산106-2,영덕군,데크설치 그라인더 작업 불꽃,0,False,10.3,0.0,1.6,경상북도 영덕군 영덕읍 구미리
2022,20220215,401,3779.0,경상북도 영덕군 지품면 삼화리 산5-1,영덕군,반사필름에의한전신주스파크,406,True,0.0,0.0,4.1,경상북도 영덕군 영덕읍 구미리
2022,20220509,1306,354.0,경상북도 영덕군 남정면 우곡리 산48-1,영덕군,입산자실화,1,False,13.3,0.0,1.5,경상북도 영덕군 영덕읍 구미리
2022,20220104,234,56.0,경상북도 영덕군 영덕읍 화수리 산192-3,영덕군,담뱃불실화추정,0,False,-0.1,0.0,1.7,경상북도 영덕군 영덕읍 구미리
2022,20220128,1914,73.0,경상북도 영덕군 영덕읍 우곡리 산12-4,영덕군,입산자실화,0,False,2.4,0.0,2.9,경상북도 영덕군 영덕읍 구미리
2022,20220409,1620,100.0,경상북도 영양군 일월면 칠성리 산42,영양군,입산자실화,0,False,16.799999999999997,0.0,2.6,경상북도 영양군 영양읍 감천리
2022,20221105,1359,1032.0,경상북도 영양군 청기면 당리 산51,영양군,입산자실화추정,1,False,2.5,0.0,1.4,경상북도 영양군 영양읍 감천리
2022,20220702,1423,257.0,경상북도 영양군 입암면 산해리 산202-1,영양군,입산자실화,0,False,27.05,0.0,1.35,경상북도 영양군 영양읍 감천리
2022,20220601,1707,113.0,경상북도 청송군 진보면 고현리 산1-1,청송군,입산자실화,0,False,20.65,0.0,1.3,경상북도 청송군 주왕산면 상의리
2022,20220406,1334,146.0,경상북도 청송군 진보면 월전리 산42,청송군,용접불꽃비화,0,False,11.0,0.0,1.5,경상북도 청송군 주왕산면 상의리
2022,20220521,2131,121.0,경상북도 청송군 주왕산면 항리 산8,청송군,농산폐기물소각,0,False,19.0,0.0,1.2,경상북도 청송군 주왕산면 상의리
2022,20221110,1042,357.0,경상북도 청송군 청송읍 월외리 산60-1,청송군,원인미상,0,False,7.65,0.0,0.9,경상북도 청송군 주왕산면 상의리
2022,20220411,1748,38.0,경상북도 의성군 단촌면 하화리 산90,의성군,입산자실화,0,False,19.65,0.0,1.25,경상북도 의성군 옥산면 구성리
2022,20220312,2359,81.0,경상북도 의성군 의성읍 비봉리 산101-1,의성군,담뱃불실화,0,False,13.95,0.0,0.8,경상북도 의성군 옥산면 구성리
2022,20220410,1310,3530.0,경상북도 군위군 삼국유사면 화북리 산4,군위군,입산자실화,226,True,18.150943396226417,0.0,2.1,경북 광역 평균
2022,20220130,1528,122.0,경상북도 군위군 의흥면 지호리 산91,군위군,쓰레기소각,0,False,-1.4833333333333332,0.0185185185185185,1.8185185185185184,경북 광역 평균
2022,20221104,720,100.0,경상북도 군위군 우보면 봉산리 산25-1,군위군,차량화재비화,0,False,7.131481481481482,0.1388888888888889,2.394444444444445,경북 광역 평균
2022,20220417,932,118.0,경상북도 군위군 부계면 신화리 산95,군위군,농산폐기물소각,0,False,12.685185185185183,0.0,1.85,경북 광역 평균
2020,20200609,1200,600.0,경상남도 양산시 동면 석산리 산64,양산시,송전선로스파크(추정),2,False,26.8,0.0,1.9,경상남도 양산시 상북면
2020,20200609,1141,139.0,경기도 양평군 옥천면 신복리 177-1,양평군,입산자실화,0,False,24.433333333333334,0.0,1.0,경기도 양평군 용문면 중원리
2020,20200609,1045,135.0,부산광역시 북구 금곡동 산79-27,북구,송전선로 스파크,0,False,25.6,0.0,1.8,부산광역시 북구 덕천동
2020,20200609,1038,87.0,부산광역시 기장군 기장읍 내리 산49,기장군,입산자실화,0,False,22.8,0.0,1.6,부산광역시 기장군 장안읍 길천리
2020,20200608,1515,240.0,강원도 춘천시 동면 품걸리 산1-1,춘천시,입산자실화추정,0,False,23.8,0.0,1.075,강원특별자치도 춘천시 북산면 추곡리
2020,20200608,1255,30.0,부산광역시 기장군 기장읍 내리 산49,기장군,입산자실화추정,0,False,21.5,0.0,1.3,부산광역시 기장군 장안읍 길천리
2020,20200608,1227,123.0,경기도 이천시 부발읍 가산리 산125-40,이천시,담뱃불실화,0,False,24.3,0.0,1.35,경기도 이천시 백사면 조읍리
2020,20200608,932,148.0,경상남도 양산시 동면 가산리 산1-8,양산시,송전선로스파크(추정),0,False,24.9,0.0,1.5,경상남도 양산시 상북면
2020,20200607,1410,160.0,세종특별자치시 금남면 달전리 산40,금남면,입산자실화추정,0,False,23.0,0.0,0.9,세종특별자치시 금남면 용포리
2020,20200607,1315,225.0,부산광역시 동래구 온천동 산170-2,동래구,담뱃불실화,0,False,21.3,0.0,1.1,부산광역시 동래구 복천동
2020,20200607,1142,163.0,경상북도 포항시 북구 죽장면 매현리 산125-1,포항시,화목보일러불씨부주의,0,False,19.4,0.0,2.1,경상북도 포항시 남구 호미곶면 대보리
2020,20200607,941,499.0,부산광역시 사하구 다대동 산37,사하구,경작지내 소각,0,False,21.0,0.0,3.0,부산광역시 사하구 신평동
2020,20200607,450,185.0,경상북도 칠곡군 석적읍 성곡리 산21-3,칠곡군,원인미상,0,False,22.8,0.0,1.0333333333333334,경상북도 칠곡군 가산면 학상리
2020,20200605,1517,56.0,경상북도 울진군 울진읍 연지리 산9-8,울진군,원인미상,0,False,19.92,0.0,2.44,경상북도 울진군 평해읍 평해리
2020,20200605,1450,190.0,경상남도 함안군 가야읍 신음리 산38-1,함안군,건축물실화,0,False,24.9,0.0,2.5,경상남도 함안군 가야읍 산서리
2020,20200605,1432,148.0,경상북도 영주시 단산면 동원리 산89,영주시,원인미상,0,False,22.950000000000003,0.0,0.8500000000000001,경상북도 영주시 부석면 소천리
2020,20200605,7,46.0,경상북도 포항시 북구 흥해읍 우목리 산23-1,포항시,입산자실화,0,False,20.1,0.0,1.7,경상북도 포항시 남구 호미곶면 대보리
2020,20200604,1331,84.0,울산광역시 북구 무룡동 산31,북구,주택화재비화,0,False,23.45,0.0,2.1,울산광역시 북구 매곡동
2020,20200604,1029,89.0,경상북도 군위군 부계면 가호리 산130-1,군위군,원인미상,0,False,24.850943396226413,0.0094339622641509,1.926923076923077,경북 광역 평균
2020,20200603,2136,84.0,대구광역시 달성군 유가읍 용리 산95,달성군,입산자실화추정,0,False,22.9,0.0,2.5,대구광역시 달성군 다사읍 문산리
2020,20200603,1118,132.0,경상북도 칠곡군 석적읍 성곡리 산9,칠곡군,원인미상,0,False,22.1,0.0,1.5,경상북도 칠곡군 가산면 학상리
2020,20200603,51,39.0,경상북도 포항시 북구 양덕동 산125-1,포항시,담뱃불실화,0,False,23.8,0.0,2.7,경상북도 포항시 남구 호미곶면 대보리
2020,20200602,1204,176.0,경상남도 창원시 마산합포구 진전면 여양리 산260,창원시,농산폐기물소각,0,False,20.9,0.0,2.1,경상남도 창원시 마산회원구 양덕동
2020,20200601,1631,199.0,경상남도 함양군 안의면 봉산리 산324,함양군,농산폐기물소각,0,False,20.15,0.0,2.7,경상남도 함양군 함양읍 백천리
2020,20200601,1246,182.0,경상북도 영덕군 달산면 옥산리 산145,영덕군,쓰레기소각,0,False,22.5,0.0,2.4,경상북도 영덕군 영덕읍 구미리
2020,20200531,1242,43.0,경상북도 고령군 대가야읍 내곡리 582,고령군,쓰레기소각,0,False,21.4,0.0,1.2,경상북도 고령군 고령읍 내곡리
2020,20200530,1436,104.0,경상북도 칠곡군 지천면 연호리 산51,칠곡군,입산자실화추정,0,False,20.6,0.0,1.1333333333333333,경상북도 칠곡군 가산면 학상리
2020,20200529,1301,24.0,울산광역시 울주군 삼동면 작동리 산214-2,울주군,입산자실화,0,False,18.575,0.0,2.425,울산광역시 울주군 삼동면 금곡리
2020,20200529,1142,133.0,경상북도 울진군 북면 덕구리 산142,울진군,낙뢰,0,False,16.759999999999998,0.0,1.58,경상북도 울진군 평해읍 평해리
2020,20200528,1900,120.0,전라남도 화순군 이양면 초방리 산188-1,화순군,방화 추정,0,False,16.8,0.0,1.525,전라남도 화순군 이양면 오류리
2020,20200528,1137,263.0,부산광역시 금정구 두구동 산20-3,금정구,입산자실화추정,0,False,20.0,0.0,1.2,부산광역시 금정구 두구동
2020,20200513,1351,64.0,경상북도 청도군 화양읍 소라리 산34,청도군,농산부산물소각,0,False,16.799999999999997,0.0,1.8,경상북도 청도군 화양읍 송북리
2020,20200511,1720,94.0,대구광역시 남구 대명동 산223-2,남구,입산자실화추정,0,False,19.47142857142857,0.0,1.8142857142857145,대구 광역 평균
